,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"T. ROWE PRICE CAPITAL APPRECIATION Fd., INC.-T. Rowe Price Capital App",0.0326,24540452,954746255,0.0942
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0294,22142620,861458604,-0.00090000004
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0248,18653049,725696848,0.0223
3,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.023699999,17797185,692399460,0.0808
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.020299999,15295651,595077283,-0.015700001
5,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.0165,12403438,482555740,0.0176
6,2026-01-31,PUTNAM LARGE CAP VALUE FUND,0.0155,11662528,453730637,0.0
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0127,9519151,370342558,-0.009
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0125,9414128,366256638,0.0017
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0115,8672655,337409632,-0.0185
