period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2642450510,2590000000,2799000000,5,2504000000,0.0553
+1q,2171424510,2133000000,2226122570,5,2025000000,0.0723
0y,9551568220,9123000000,9892750000,10,9042000000,0.056399997
+1y,10059139590,9373000000,10573640000,10,9551568220,0.0531
