,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31
Tax Effect Of Unusual Items,-97600.0,-1137000.0,-7464769.381747,-178269000.0,-2569848.574822,
Tax Rate For Calcs,0.244,0.379,0.143278,0.21,0.066063,
Normalized EBITDA,818300000.0,977600000.0,869300000.0,712400000.0,939200000.0,
Total Unusual Items,-400000.0,-3000000.0,-52100000.0,-848900000.0,-38900000.0,
Total Unusual Items Excluding Goodwill,-400000.0,-3000000.0,-52100000.0,-848900000.0,-38900000.0,
Net Income From Continuing Operation Net Minority Interest,502800000.0,466000000.0,516100000.0,-375300000.0,615900000.0,
Reconciled Depreciation,99000000.0,102700000.0,105200000.0,105900000.0,119000000.0,
Reconciled Cost Of Revenue,1039600000.0,1171000000.0,1248400000.0,1049500000.0,1179500000.0,
EBITDA,817900000.0,974600000.0,817200000.0,-136500000.0,900300000.0,
EBIT,718900000.0,871900000.0,712000000.0,-242400000.0,781300000.0,
Net Interest Income,-82800000.0,-86600000.0,-98900000.0,-100200000.0,-104400000.0,
Interest Expense,86600000.0,89000000.0,100600000.0,100200000.0,107700000.0,
Interest Income,3800000.0,2400000.0,1700000.0,,3300000.0,
Normalized Income,503102400.0,467863000.0,560735230.618253,295331000.0,652230151.425178,
Net Income From Continuing And Discontinued Operation,502800000.0,466000000.0,516100000.0,-375300000.0,615900000.0,
Total Expenses,1530800000.0,1607000000.0,1749100000.0,1554800000.0,1670800000.0,
Total Operating Income As Reported,692000000.0,874000000.0,713800000.0,-150300000.0,793000000.0,
Diluted Average Shares,174614000.0,175938000.0,177991000.0,179913000.0,181753000.0,
Basic Average Shares,174515000.0,175821000.0,177801000.0,179913000.0,181243000.0,
Diluted EPS,2.88,2.65,2.9,-2.09,3.39,
Basic EPS,2.88,2.65,2.9,-2.09,3.4,
Diluted NI Availto Com Stockholders,502800000.0,466000000.0,516100000.0,-375300000.0,615900000.0,
Net Income Common Stockholders,502800000.0,466000000.0,516100000.0,-375300000.0,615900000.0,
Net Income,502800000.0,466000000.0,516100000.0,-375300000.0,615900000.0,
Minority Interests,-19400000.0,-20100000.0,-7700000.0,-4700000.0,-13200000.0,
Net Income Including Noncontrolling Interests,522200000.0,486100000.0,523800000.0,-370600000.0,629100000.0,
Net Income Continuous Operations,522200000.0,486100000.0,523800000.0,-370600000.0,629100000.0,
Tax Provision,110100000.0,296800000.0,87600000.0,28000000.0,44500000.0,
Pretax Income,632300000.0,782900000.0,611400000.0,-342600000.0,673600000.0,
Other Income Expense,23100000.0,-4500000.0,-55600000.0,-851800000.0,-15000000.0,
Special Income Charges,-400000.0,-6000000.0,-52100000.0,-766000000.0,-300000.0,
Other Special Charges,400000.0,1000000.0,,,,
Write Off,0.0,5000000.0,52100000.0,484300000.0,300000.0,
Impairment Of Capital Assets,0.0,0.0,,547700000.0,0.0,2250000000.0
Earnings From Equity Interest,23500000.0,-1500000.0,-3500000.0,-2900000.0,23900000.0,
Gain On Sale Of Security,,3000000.0,,-82900000.0,-38600000.0,-2500000.0
Net Non Operating Interest Income Expense,-82800000.0,-86600000.0,-98900000.0,-100200000.0,-104400000.0,
Interest Expense Non Operating,86600000.0,89000000.0,100600000.0,100200000.0,107700000.0,
Interest Income Non Operating,3800000.0,2400000.0,1700000.0,,3300000.0,
Operating Income,692000000.0,874000000.0,765900000.0,609400000.0,793000000.0,
Operating Expense,491200000.0,436000000.0,500700000.0,505300000.0,491300000.0,
Selling General And Administration,491200000.0,436000000.0,500700000.0,505300000.0,491300000.0,
Gross Profit,1183200000.0,1310000000.0,1266600000.0,1114700000.0,1284300000.0,
Cost Of Revenue,1039600000.0,1171000000.0,1248400000.0,1049500000.0,1179500000.0,
Total Revenue,2222800000.0,2481000000.0,2515000000.0,2164200000.0,2463800000.0,
Excise Taxes,151600000.0,172900000.0,162500000.0,148500000.0,180600000.0,
Operating Revenue,2374400000.0,2653900000.0,2677500000.0,2312700000.0,2644400000.0,
