,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028299998,4922180,1563628986,-0.0174
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0227,3949365,1254594832,0.0063
2,2026-01-31,iShares Trust-iShares Semiconductor ETF,0.0164,2842279,902906808,0.0335
3,2025-11-30,Columbia Fd.s Series TRT II-Columbia Seligman Technology and Informati,0.0156,2707658,860141753,-0.0275
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0116,2015287,640196248,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0115,1993034,633127137,0.0017
6,2026-02-28,VanEck ETF Trust-VanEck Semiconductor ETF,0.0112,1952945,620392064,0.0343
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0106,1844964,586089738,-0.0184
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.010199999,1776970,564490083,-0.0574
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0098,1703946,541292548,-0.0315
