period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.10644,2.05,2.28,0.75,16,1.8086
+1q,1.93537,1.60727,2.38,0.57,16,2.3954
0y,6.26275,5.51,7.29,3.96,17,0.5815
+1y,8.26047,6.75,9.89907,6.26275,17,0.319
