,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1096,22851995,4555545342,-0.0172
1,2025-12-31,Blackrock Inc.,0.07,14594054,2909324753,0.011
2,2025-12-31,Price (T.Rowe) Associates Inc,0.0682,14223960,2835546512,0.14130001
3,2025-12-31,State Street Corporation,0.0372,7746286,1544222161,0.0092
4,2025-12-31,"FMR, LLC",0.033,6881820,1371890859,2.8835
5,2025-12-31,"Geode Capital Management, LLC",0.024,5001214,996992041,0.0019
6,2025-12-31,Bank Of New York Mellon Corporation,0.0227,4725211,941970841,-0.051799998
7,2025-12-31,"CIBC Private Wealth Group, LLC",0.0209,4355518,868272539,-0.0026
8,2025-12-31,Boston Partners,0.0198,4122696,821859472,0.98370004
9,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0177,3680719,733751355,0.1102
