address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,longName,displayName,trailingPegRatio
500 Old Dominion Way,Thomasville,NC,27360,United States,336 889 5000,https://www.odfl.com,Trucking,trucking,Trucking,Industrials,industrials,Industrials,"Old Dominion Freight Line, Inc. operates as a less-than-truckload motor carrier in the United States and North America. The company offers regional, inter-regional, and national less-than-truckload services, as well as expedited transportation services. It also provides various value-added services, including container drayage, truckload brokerage, and supply chain consulting. In addition, the company operates fleet maintenance centers. As of December 31, 2025, it owned and operated 10,184 tractors, 30,824 linehaul trailers, and 14,313 pickup and delivery trailers. Old Dominion Freight Line, Inc. was founded in 1934 and is headquartered in Thomasville, North Carolina.",20591,"[{'maxAge': 1, 'name': 'Mr. David S. Congdon', 'age': 68, 'title': 'Executive Chairman of the Board', 'yearBorn': 1957, 'fiscalYear': 2024, 'totalPay': 2665367, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin M. Freeman', 'age': 66, 'title': 'President, CEO & Director', 'yearBorn': 1959, 'fiscalYear': 2024, 'totalPay': 10370084, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Adam N. Satterfield CPA', 'age': 50, 'title': 'Executive VP, Assistant Secretary & CFO', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 5365290, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregory B. Plemmons', 'age': 59, 'title': 'Executive VP & COO', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 5352142, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ross H. Parr', 'age': 53, 'title': 'Senior VP of Legal Affairs, General Counsel & Secretary', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 3365325, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Cecil E. Overbey Jr.', 'age': 63, 'title': 'Senior Vice President of Strategic Development', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 3363118, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Earl E. Congdon', 'age': 94, 'title': 'Chairman Emeritus & Senior Advisor', 'yearBorn': 1931, 'fiscalYear': 2024, 'totalPay': 3800695, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Clayton G. Brinker', 'age': 39, 'title': 'VP of Accounting & Finance and Principal Accounting Officer', 'yearBorn': 1986, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jack Lawrence Atkins', 'title': 'Director of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Sam  Faucette', 'title': 'Vice President of Safety & Compliance', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,9,5,9,9,1775001600,1735603200,http://www.odfl.com/Company/company.html,[],86400,2,202.18,203.11,198.3,204.045,202.18,203.11,198.3,204.045,1.16,0.59,1772582400,0.2314,0.44,1.205,41.273293,32.993114,1013097,1013097,2377736,2285220,2285220,183.35,216.25,2,2,41683775488,42139491649,126.01,221.63,233.26,0.329218,7.583847,191.4946,161.16115,1.12,0.0055396184,USD,False,41289576448,0.18625,191203410,208425619,12643814,13407757,1770940800,1773360000,0.060700003,0.08611,0.83661,6.11,0.0765,209098439,20.671,9.643946,1767139200,1798675200,1767139200,-0.128,1023702976,4.83,6.04217,2:1,1711584000,7.512,23.926,0.36294997,0.32693863,0.29,1772582400,EQUITY,199.35,232.0,155.0,199.58333,204.5,2.65385,hold,24,120091000,0.576,1725735936,141395008,1.27,1.436,5496389120,3.28,26.107,0.15521,0.2393,2141107968,792121152,1370132992,-0.105,-0.057,0.38955003,0.31398,0.23273,USD,ODFL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,688311000000,[],1775579330,NMS,finmb_319404,America/New_York,EDT,-14400000,us_market,False,-1.3997362,199.35,-2.8299866,198.3 - 204.045,NasdaqGS,2377736,73.340004,0.5820173,126.01 - 221.63,-22.279999,-0.1005279,36.295,1773792000,1777465800,1777465800,1777465800,1777471200,1777471200,False,4.83,6.04217,5.08324,39.217113,7.8554077,0.041021563,38.188858,0.2369607,15,0,2.7 - Hold,False,REGULAR,"Old Dominion Freight Line, Inc.","Old Dominion Freight Line, Inc.",Old Dominion Freight Line,2.7296
