,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.248002,0.248,0.248,0.248,0.214906
Normalized EBITDA,398102000.0,452525000.0,447887000.0,427781000.0,424010000.0
Net Income From Continuing Operation Net Minority Interest,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Reconciled Depreciation,92671000.0,92220000.0,90665000.0,89135000.0,88810000.0
Reconciled Cost Of Revenue,894784000.0,927712000.0,933757000.0,924772000.0,919515000.0
EBITDA,398102000.0,452525000.0,447887000.0,427781000.0,424010000.0
EBIT,305431000.0,360305000.0,357222000.0,338646000.0,335200000.0
Net Interest Income,956000.0,555000.0,678000.0,1660000.0,1878000.0
Interest Expense,284000.0,4000.0,6000.0,2000.0,25000.0
Interest Income,1240000.0,559000.0,684000.0,1662000.0,1903000.0
Normalized Income,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Net Income From Continuing And Discontinued Operation,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Total Expenses,1003045000.0,1045667000.0,1049829000.0,1036803000.0,1051809000.0
Total Operating Income As Reported,304251000.0,360844000.0,357895000.0,338055000.0,334020000.0
Diluted Average Shares,209891000.0,210898000.0,212164000.0,213484000.0,214399000.0
Basic Average Shares,208853000.0,209850000.0,211083000.0,212402000.0,213289000.0
Diluted EPS,1.09,1.28,1.27,1.19,1.23
Basic EPS,1.1,1.29,1.27,1.2,1.23
Diluted NI Availto Com Stockholders,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Net Income Common Stockholders,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Net Income,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Net Income Including Noncontrolling Interests,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Net Income Continuous Operations,229470000.0,270947000.0,268626000.0,254660000.0,263144000.0
Tax Provision,75677000.0,89354000.0,88590000.0,83984000.0,72031000.0
Pretax Income,305147000.0,360301000.0,357216000.0,338644000.0,335175000.0
Other Income Expense,-60000.0,-1098000.0,-1357000.0,-1071000.0,-723000.0
Other Non Operating Income Expenses,-60000.0,-1098000.0,-1357000.0,-1071000.0,-723000.0
Net Non Operating Interest Income Expense,956000.0,555000.0,678000.0,1660000.0,1878000.0
Interest Expense Non Operating,284000.0,4000.0,6000.0,2000.0,25000.0
Interest Income Non Operating,1240000.0,559000.0,684000.0,1662000.0,1903000.0
Operating Income,304251000.0,360844000.0,357895000.0,338055000.0,334020000.0
Operating Expense,108261000.0,117955000.0,116072000.0,112031000.0,132294000.0
Other Operating Expenses,3348000.0,9927000.0,11323000.0,8265000.0,6465000.0
Other Taxes,33772000.0,34582000.0,34983000.0,35603000.0,35837000.0
Selling General And Administration,71141000.0,73446000.0,69766000.0,68163000.0,89992000.0
General And Administrative Expense,71141000.0,73446000.0,69766000.0,68163000.0,89992000.0
Other Gand A,51802000.0,54643000.0,50972000.0,50683000.0,50177000.0
Insurance And Claims,19339000.0,18803000.0,18794000.0,17480000.0,39815000.0
Gross Profit,412512000.0,478799000.0,473967000.0,450086000.0,466314000.0
Cost Of Revenue,894784000.0,927712000.0,933757000.0,924772000.0,919515000.0
Total Revenue,1307296000.0,1406511000.0,1407724000.0,1374858000.0,1385829000.0
Operating Revenue,1346100000.0,1394338000.0,1395112000.0,1360839000.0,1426002000.0
