period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.38838,2.33,2.5,1.58,36,0.5116
+1q,3.22177,2.38,4.26,1.69,35,0.90639997
0y,11.34687,9.62,13.31,6.82,44,0.6638
+1y,17.83957,13.35,21.13585,11.34687,43,0.5722
