period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,22057543290,21879000000,22395500000,35,15004000000,0.4701
+1q,29029061430,25152998980,37534000000,33,15952000000,0.8198
0y,104684921290,95742214000,119246000000,39,63887000000,0.6386
+1y,156156663090,90654000000,182867845220,46,104684921290,0.4917
