period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.63349,3.58,3.68,2.98,27,0.2193
+1q,2.11411,2.04,2.21,1.97,22,0.0732
0y,10.61837,10.56,10.66,9.55,28,0.111899994
+1y,11.37267,11.09,11.82,10.61837,31,0.071
