,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,Income Fund of America,0.052600004,6024507,1166585531,0.1237
1,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0484,5547269,1074173165,0.0
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0318,3644823,705783523,-0.0057
3,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0292,3346298,647977142,0.0064
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,2933503,568043519,0.0164
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,2531631,490225025,-0.0184
6,2025-12-31,AMERICAN BALANCED FUND,0.0217,2484646,481126849,0.0
7,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.021300001,2438765,472242453,0.098000005
8,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,1496761,289832799,-0.0094
9,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,1480247,286635028,0.0017
