address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
1000 Darden Center Drive,Orlando,FL,32837,United States,407 245 4000,https://www.darden.com,Restaurants,restaurants,Restaurants,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Darden Restaurants, Inc., together with its subsidiaries, owns and operates full-service restaurants in the United States and Canada. The company operates under Olive Garden, LongHorn Steakhouse, Cheddar's Scratch Kitchen, Chuy's, Yard House, Ruth's Chris Steak House, The Capital Grille, Seasons 52, Eddie V's Prime Seafood, Bahama Breeze, The Capital Burger, Darden and Darden Restaurants brand names. Darden Restaurants, Inc. was founded in 1938 and is based in Orlando, Florida.",197924,"[{'maxAge': 1, 'name': 'Mr. Rajesh  Vennam', 'age': 51, 'title': 'Senior VP & CFO', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 1743571, 'exercisedValue': 676748, 'unexercisedValue': 456766}, {'maxAge': 1, 'name': 'Mr. Todd A. Burrowes', 'age': 62, 'title': 'President of Business Development', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 1822234, 'exercisedValue': 1183567, 'unexercisedValue': 2916833}, {'maxAge': 1, 'name': 'Mr. John Melvin Martin', 'age': 64, 'title': 'President of Specialty Restaurant Group', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 1386062, 'exercisedValue': 1195043, 'unexercisedValue': 2137764}, {'maxAge': 1, 'name': 'Mr. Daniel J. Kiernan', 'age': 64, 'title': 'President of Olive Garden', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 1806851, 'exercisedValue': 4048239, 'unexercisedValue': 1911317}, {'maxAge': 1, 'name': 'Mr. Christopher  Chang', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Courtney  Aquilla', 'title': 'Vice President of Finance & Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lindsay L. Koren', 'age': 47, 'title': 'Senior VP, General Counsel, Chief Compliance Officer & Corporate Secretary', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Susan M. Connelly', 'age': 54, 'title': 'Senior VP and Chief Communications & Public Affairs Officer', 'yearBorn': 1971, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sarah H. King', 'age': 55, 'title': 'Senior VP & Chief People Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas J. Milanes', 'age': 62, 'title': 'Senior VP & Chief Supply Chain Officer', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,3,2,1,1,1775001600,1767139200,http://investor.darden.com/investors/investor-relations/default.aspx,[],86400,2,196.57,196.17,193.53,197.31,196.57,196.17,193.53,197.31,6.0,3.06,1775779200,0.6217,2.94,0.627,20.42616,17.035952,265446,265446,1503846,1298020,1298020,194.15,194.69,100,100,22295564288,22486657138,169.0,228.27,228.27,4.02255,1.7467811,205.4134,198.54535,5.9,0.030014751,USD,False,30403057664,0.086619996,114013869,114535003,5746855,5651805,1770940800,1773360000,0.050100002,0.00301,1.00528,4.76,0.067,115139250,18.344,10.55604,1748131200,1779667200,1771718400,-0.051,1109900032,9.48,11.36655,10000:8939,1447113600,2.382,15.136,0.053542733,0.32693863,1.5,1767916800,EQUITY,193.64,272.0,156.0,225.85185,230.0,1.90625,buy,27,240400000,2.099,2008700032,8156800000,0.133,0.387,12763799552,387.681,109.891,0.07255,0.51539004,2745100032,678150016,1735000064,-0.033,0.059,0.21507,0.15737,0.13153,USD,DRI,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"[{'header': 'Dividend', 'message': 'DRI announced a cash dividend of $1.50 with an ex-date of Apr. 10, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1775793600000, 'amount': '1.50'}}]",1775578767,NYQ,finmb_336160,America/New_York,EDT,-14400000,us_market,False,-1.4905671,193.64,REGULAR,"Darden Restaurants, Inc.","Darden Restaurants, Inc.",1.9 - Buy,False,True,800026200000,-2.930008,193.53 - 197.31,NYSE,1503846,24.64,0.14579882,169.0 - 228.27,-34.630005,-0.15170634,5.3542733,1777593600,1773923400,1773923400,1773923400,1773923400,1773923400,False,9.48,11.36655,10.61837,18.23632,-11.773407,-0.05731567,-4.9053497,-0.024706446,15,0,Darden Restaurants,1.7175
