,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028299998,111750635,9013806628,-0.0037
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,99372383,8015376776,0.0171
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0218,86072406,6942600583,-0.0291
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,50710363,4090298065,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,50150670,4045153225,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,46368829,3740109916,-0.0196
6,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0106,42040914,3391020277,-0.0049
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0083,32724514,2639559419,0.0225
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,0.0077,30579103,2466510559,-0.0162
9,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0064999997,25762412,2077996246,0.0078
