,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.101,398943293,32178767474,0.010299999
1,2025-12-31,Blackrock Inc.,0.0958,378336071,30516588872,0.0056
2,2025-12-31,State Street Corporation,0.0495,195521161,15770737562,0.0054
3,2025-12-31,"Geode Capital Management, LLC",0.0252,99624866,8035742056,-0.0138
4,2025-12-31,Morgan Stanley,0.0191,75326258,6075816246,0.0027
5,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0179,70521797,5688288404,-0.0764
6,2025-12-31,"FMR, LLC",0.0166,65445654,5278846691,-0.1096
7,2025-12-31,Invesco Ltd.,0.0150999995,59836782,4826435055,0.1161
8,2025-12-31,NORGES BANK,0.0147,58071810,4684072407,0.0556
9,2025-12-31,Bank of America Corporation,0.013200001,52148049,4206261823,0.028399998
