period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.23513,0.2,0.26103,0.29,35,-0.1892
+1q,0.32905,0.28,0.4,0.33,35,-0.0029
0y,1.14104,1.07,1.24,1.17,38,-0.0248
+1y,1.36,1.26,1.47,1.14104,37,0.1919
