,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.111,144588220,4749000262,0.14819999
1,2025-12-31,Blackrock Inc.,0.084300004,109824163,3607174767,0.0036000002
2,2025-12-31,Capital World Investors,0.078099996,101688010,3339942812,0.1576
3,2025-12-31,Price (T.Rowe) Associates Inc,0.044899996,58447867,1919720262,0.1877
4,2025-12-31,State Street Corporation,0.0428,55788092,1832359949,-0.0073
5,2025-12-31,JPMORGAN CHASE & CO,0.0402,52327684,1718702844,-0.52919996
6,2025-12-31,Capital International Investors,0.0348,45294212,1487688448,0.1765
7,2025-12-31,"Geode Capital Management, LLC",0.0229,29852372,980501194,-0.00059999997
8,2025-12-31,Alliancebernstein L.P.,0.0228,29747259,977048758,0.157
9,2025-12-31,"FMR, LLC",0.0179,23265679,764161255,-0.14840001
