,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0319,41568024,1365301799,-0.0152
1,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0257,33497894,1100238369,0.4972
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,33346037,1095250625,0.008
3,2025-12-31,AMERICAN BALANCED FUND,0.0191,24905247,818012868,0.23
4,2025-12-31,GROWTH FUND OF AMERICA,0.0186,24217632,795428152,0.0
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,17015435,558871983,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,16827643,552703954,0.0017
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0121,15814805,519437289,-0.051
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,15576500,511610161,-0.0185
9,2026-01-31,iShares Trust-iShares MSCI USA Quality Factor ETF,0.0117,15268953,501508779,0.0223
