period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3060059460,3011000000,3134000000,32,2875253000,0.0643
+1q,3318590090,3262000000,3381391000,32,3063393000,0.0833
0y,12945751420,12762000000,13166691130,36,11925601000,0.0855
+1y,14370383420,14042000000,14822188950,36,12945751420,0.11
