,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1447590000.0,1511473000.0,1222746000.0,844015000.0,
Repurchase Of Capital Stock,-2425516000.0,-1001559000.0,-592349000.0,-830140000.0,
Capital Expenditure,-666336000.0,-593603000.0,-560731000.0,-479164000.0,
Income Tax Paid Supplemental Data,423481000.0,532862000.0,400229000.0,275796000.0,
End Cash Position,385909000.0,778379000.0,586163000.0,408966000.0,
Beginning Cash Position,778379000.0,586163000.0,408966000.0,846230000.0,
Effect Of Exchange Rate Changes,-416000.0,-1635000.0,381000.0,-1007000.0,
Changes In Cash,-392054000.0,193851000.0,176816000.0,-436257000.0,
Financing Cash Flow,-2470898000.0,-1073699000.0,-660652000.0,-929404000.0,
Cash Flow From Continuing Financing Activities,-2470898000.0,-1073699000.0,-660652000.0,-929404000.0,
Net Other Financing Charges,-45382000.0,-72140000.0,-68303000.0,-99264000.0,
Net Common Stock Issuance,-2425516000.0,-1001559000.0,-592349000.0,-830140000.0,
Common Stock Payments,-2425516000.0,-1001559000.0,-592349000.0,-830140000.0,
Investing Cash Flow,-35082000.0,-837526000.0,-946009000.0,-830032000.0,
Cash Flow From Continuing Investing Activities,-35082000.0,-837526000.0,-946009000.0,-830032000.0,
Net Investment Purchase And Sale,631254000.0,-264036000.0,-385278000.0,-350868000.0,
Sale Of Investment,659476000.0,722637000.0,729853000.0,263548000.0,
Purchase Of Investment,-28222000.0,-986673000.0,-1115131000.0,-614416000.0,
Net Business Purchase And Sale,,,,0.0,0.0
Purchase Of Business,,,,0.0,0.0
Net PPE Purchase And Sale,-666336000.0,-573490000.0,-560731000.0,-479164000.0,
Sale Of PPE,0.0,20113000.0,0.0,0.0,
Purchase Of PPE,-666336000.0,-593603000.0,-560731000.0,-479164000.0,
Operating Cash Flow,2113926000.0,2105076000.0,1783477000.0,1323179000.0,
Cash Flow From Continuing Operating Activities,2113926000.0,2105076000.0,1783477000.0,1323179000.0,
Change In Working Capital,6499000.0,125818000.0,95320000.0,78641000.0,
Change In Other Working Capital,16585000.0,31776000.0,30448000.0,79636000.0,
Change In Other Current Liabilities,-262420000.0,-214636000.0,-205046000.0,-203333000.0,
Change In Other Current Assets,327530000.0,267897000.0,258445000.0,233927000.0,
Change In Payables And Accrued Expense,-30061000.0,70608000.0,65549000.0,108000.0,
Change In Accrued Expense,-22612000.0,62141000.0,60236000.0,-18100000.0,
Change In Payable,-7449000.0,8467000.0,5313000.0,18208000.0,
Change In Account Payable,-7449000.0,8467000.0,5313000.0,18208000.0,
Change In Prepaid Assets,-33042000.0,9244000.0,-39211000.0,-14660000.0,
Change In Inventory,-710000.0,-9797000.0,-3649000.0,-3011000.0,
Change In Receivables,-11383000.0,-29274000.0,-11216000.0,-14026000.0,
Changes In Account Receivables,-11383000.0,-29274000.0,-11216000.0,-14026000.0,
Other Non Cash Items,-14661000.0,-3472000.0,-13080000.0,-16202000.0,
Stock Based Compensation,119543000.0,131730000.0,124016000.0,98030000.0,
Provisionand Write Offof Assets,-657000.0,215000.0,1570000.0,-760000.0,
Asset Impairment Charge,26576000.0,24582000.0,37025000.0,20738000.0,
Deferred Tax,79483000.0,-42937000.0,-9505000.0,-43195000.0,
Deferred Income Tax,79483000.0,-42937000.0,-9505000.0,-43195000.0,
Depreciation Amortization Depletion,361382000.0,335030000.0,319394000.0,286826000.0,
Depreciation And Amortization,361382000.0,335030000.0,319394000.0,286826000.0,
Net Income From Continuing Operations,1535761000.0,1534110000.0,1228737000.0,899101000.0,
