,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Ordinary Shares Number,1107087991.0,1119333622.0,1133586545.0,1155437908.0,
Share Issued,1107087991.0,1119333622.0,1133586545.0,1155437908.0,
Total Debt,13489000000.0,12778000000.0,12542000000.0,12744000000.0,
Tangible Book Value,10094000000.0,8299000000.0,7207000000.0,6267000000.0,
Invested Capital,13059000000.0,11259000000.0,10164000000.0,9723000000.0,
Working Capital,1841000000.0,1983000000.0,2213000000.0,2151000000.0,
Net Tangible Assets,10094000000.0,8299000000.0,7207000000.0,6267000000.0,
Capital Lease Obligations,10620000000.0,9912000000.0,9680000000.0,9385000000.0,
Common Stock Equity,10190000000.0,8393000000.0,7302000000.0,6364000000.0,
Total Capitalization,12060000000.0,11259000000.0,10164000000.0,9223000000.0,
Total Equity Gross Minority Interest,10190000000.0,8393000000.0,7302000000.0,6364000000.0,
Stockholders Equity,10190000000.0,8393000000.0,7302000000.0,6364000000.0,
Gains Losses Not Affecting Retained Earnings,-351000000.0,-609000000.0,-532000000.0,-606000000.0,
Other Equity Adjustments,-351000000.0,-609000000.0,-532000000.0,-606000000.0,
Retained Earnings,9434000000.0,7883000000.0,6700000000.0,5815000000.0,
Additional Paid In Capital,0.0,0.0,0.0,0.0,
Capital Stock,1107000000.0,1119000000.0,1134000000.0,1155000000.0,
Common Stock,1107000000.0,1119000000.0,1134000000.0,1155000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,25577000000.0,23356000000.0,22445000000.0,21985000000.0,
Total Non Current Liabilities Net Minority Interest,12216000000.0,12348000000.0,11994000000.0,11680000000.0,
Other Non Current Liabilities,30000000.0,18000000.0,17000000.0,21000000.0,
Employee Benefits,835000000.0,730000000.0,630000000.0,597000000.0,
Non Current Deferred Liabilities,497000000.0,377000000.0,350000000.0,362000000.0,
Non Current Deferred Taxes Liabilities,497000000.0,377000000.0,350000000.0,362000000.0,
Long Term Debt And Capital Lease Obligation,10764000000.0,11142000000.0,10922000000.0,10634000000.0,
Long Term Capital Lease Obligation,8894000000.0,8276000000.0,8060000000.0,7775000000.0,
Long Term Debt,1870000000.0,2866000000.0,2862000000.0,2859000000.0,
Long Term Provisions,90000000.0,81000000.0,75000000.0,66000000.0,
Current Liabilities,13361000000.0,11008000000.0,10451000000.0,10305000000.0,
Other Current Liabilities,1833000000.0,1558000000.0,1399000000.0,1350000000.0,
Current Debt And Capital Lease Obligation,2725000000.0,1636000000.0,1620000000.0,2110000000.0,
Current Capital Lease Obligation,1726000000.0,1636000000.0,1620000000.0,1610000000.0,
Current Debt,999000000.0,,,500000000.0,
Other Current Borrowings,999000000.0,,,500000000.0,
Pensionand Other Post Retirement Benefit Plans Current,1727000000.0,1370000000.0,1399000000.0,968000000.0,
Payables And Accrued Expenses,7076000000.0,6444000000.0,6033000000.0,5877000000.0,
Current Accrued Expenses,1624000000.0,1463000000.0,1398000000.0,1298000000.0,
Payables,5452000000.0,4981000000.0,4635000000.0,4579000000.0,
Dividends Payable,477000000.0,427000000.0,383000000.0,346000000.0,
Total Tax Payable,400000000.0,297000000.0,390000000.0,439000000.0,
Income Tax Payable,170000000.0,75000000.0,99000000.0,55000000.0,
Accounts Payable,4575000000.0,4257000000.0,3862000000.0,3794000000.0,
Total Assets,35767000000.0,31749000000.0,29747000000.0,28349000000.0,
Total Non Current Assets,20565000000.0,18758000000.0,17083000000.0,15893000000.0,
Other Non Current Assets,1772000000.0,1529000000.0,849000000.0,769000000.0,
Non Current Deferred Assets,147000000.0,148000000.0,172000000.0,158000000.0,
Non Current Deferred Taxes Assets,147000000.0,148000000.0,172000000.0,158000000.0,
Goodwill And Other Intangible Assets,96000000.0,94000000.0,95000000.0,97000000.0,
Goodwill,96000000.0,94000000.0,95000000.0,97000000.0,
Net PPE,18550000000.0,16987000000.0,15967000000.0,14869000000.0,
Accumulated Depreciation,-9587000000.0,-8636000000.0,-8048000000.0,-7534000000.0,
Gross PPE,28137000000.0,25623000000.0,24015000000.0,22403000000.0,
Leases,5466000000.0,4710000000.0,4306000000.0,3874000000.0,
Other Properties,10330000000.0,9641000000.0,9396000000.0,9086000000.0,
Machinery Furniture Equipment,9519000000.0,8714000000.0,8134000000.0,7400000000.0,
Land And Improvements,2822000000.0,2558000000.0,2179000000.0,2043000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,15202000000.0,12991000000.0,12664000000.0,12456000000.0,
Other Current Assets,1065000000.0,617000000.0,511000000.0,478000000.0,
Prepaid Assets,,,,,438099000.0
Inventory,7297000000.0,6421000000.0,5965000000.0,5819000000.0,
Finished Goods,7297000000.0,6421000000.0,5965000000.0,5819000000.0,
Receivables,610000000.0,618000000.0,588000000.0,682000000.0,
Taxes Receivable,8000000.0,69000000.0,59000000.0,119000000.0,
Accounts Receivable,602000000.0,549000000.0,529000000.0,563000000.0,
Cash Cash Equivalents And Short Term Investments,6230000000.0,5335000000.0,5600000000.0,5477000000.0,
Cash And Cash Equivalents,6230000000.0,5335000000.0,5600000000.0,5477000000.0,
