,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.19822,0.192571,0.086685,0.051,0.151898,
Normalized EBITDA,547982000.0,254090000.0,263643000.0,143627000.0,393972000.0,
Net Income From Continuing Operation Net Minority Interest,400564000.0,168285000.0,195154000.0,108777000.0,320596000.0,
Reconciled Depreciation,22417000.0,20607000.0,18636000.0,15160000.0,12389000.0,
Reconciled Cost Of Revenue,11883924000.0,4550417000.0,5212809000.0,4159695000.0,5007940000.0,
EBITDA,547982000.0,254090000.0,263643000.0,143627000.0,393972000.0,
EBIT,525565000.0,233483000.0,245007000.0,128467000.0,381583000.0,
Net Interest Income,25684000.0,-24931000.0,-22282000.0,-13402000.0,2241000.0,
Interest Expense,25358000.0,24931000.0,22282000.0,13402000.0,6535000.0,
Interest Income,51042000.0,,,,8776000.0,
Normalized Income,400564000.0,168285000.0,195154000.0,108777000.0,320596000.0,
Net Income From Continuing And Discontinued Operation,400564000.0,168285000.0,195154000.0,108777000.0,320596000.0,
Total Expenses,12208193000.0,4835534000.0,5528520000.0,4453133000.0,5309338000.0,
Total Operating Income As Reported,474298000.0,182256000.0,228391000.0,146780000.0,368624000.0,
Diluted Average Shares,693989000.0,663235000.0,,621809000.0,636047000.0,639148000.0
Basic Average Shares,598004000.0,595624000.0,,595041000.0,592507000.0,589558000.0
Diluted EPS,0.6,0.26,,0.17,0.51,0.67
Basic EPS,0.67,0.28,,0.18,0.54,0.72
Diluted NI Availto Com Stockholders,418452000.0,169965000.0,193377000.0,108777000.0,321706000.0,
Average Dilution Earnings,17888000.0,1680000.0,,0.0,1110000.0,2749000.0
Net Income Common Stockholders,400564000.0,168285000.0,195154000.0,108777000.0,320596000.0,
Net Income,400564000.0,168285000.0,195154000.0,108777000.0,320596000.0,
Net Income Including Noncontrolling Interests,400564000.0,168285000.0,195154000.0,108777000.0,320596000.0,
Net Income Continuous Operations,400564000.0,168285000.0,195154000.0,108777000.0,320596000.0,
Earnings From Equity Interest Net Of Tax,-492000.0,-106000.0,-8264000.0,-445000.0,2517000.0,
Tax Provision,99151000.0,40161000.0,19307000.0,5843000.0,56969000.0,
Pretax Income,500207000.0,208552000.0,222725000.0,115065000.0,375048000.0,
Other Income Expense,225000.0,51227000.0,16616000.0,-18313000.0,4183000.0,
Other Non Operating Income Expenses,225000.0,51227000.0,16616000.0,-18313000.0,4183000.0,
Net Non Operating Interest Income Expense,25684000.0,-24931000.0,-22282000.0,-13402000.0,2241000.0,
Interest Expense Non Operating,25358000.0,24931000.0,22282000.0,13402000.0,6535000.0,
Interest Income Non Operating,51042000.0,,,,8776000.0,
Operating Income,474298000.0,182256000.0,228391000.0,146780000.0,368624000.0,
Operating Expense,324269000.0,285117000.0,315711000.0,293438000.0,301398000.0,
Research And Development,180761000.0,173314000.0,183221000.0,162857000.0,158229000.0,
Selling General And Administration,143508000.0,111803000.0,132490000.0,130581000.0,143169000.0,
Selling And Marketing Expense,73078000.0,47928000.0,64739000.0,59978000.0,79568000.0,
General And Administrative Expense,70430000.0,63875000.0,67751000.0,70603000.0,63601000.0,
Other Gand A,70430000.0,63875000.0,67751000.0,70603000.0,63601000.0,
Gross Profit,798567000.0,467373000.0,544102000.0,440218000.0,670022000.0,
Cost Of Revenue,11883924000.0,4550417000.0,5212809000.0,4159695000.0,5007940000.0,
Total Revenue,12682491000.0,5017790000.0,5756911000.0,4599913000.0,5677962000.0,
Operating Revenue,12682491000.0,5017790000.0,5756911000.0,4599913000.0,5677962000.0,
