period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1861055830,1854983510,1874600000,9,1592529000,0.16860001
+1q,1919325180,1898684000,1946000000,9,1711948000,0.12109999
0y,7743863000,7699988010,7787000000,10,6901737000,0.122
+1y,8438766960,7949951830,8580000000,10,7743863000,0.089700006
