address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,shortName,longName,trailingPegRatio
85 New Hampshire Avenue,Suite 150,Portsmouth,NH,03801,United States,617 535 4766,https://www.ironmountain.com,REIT - Specialty,reit-specialty,REIT - Specialty,Real Estate,real-estate,Real Estate,"Iron Mountain Incorporated is a global leader in information management services, and is trusted by more than 240,000 customers in 61 countries, including approximately 95% of the Fortune 1000, to help unlock value and intelligence from their assets through services that transcend the physical and digital worlds. Their broad range of solutions address their information management, digital transformation, information security, data center and asset lifecycle management (ALM) needs. Their longstanding commitment to safety, security, sustainability and innovation in support of our customers underpins everything we do. We currently serve customers across an array of market verticals commercial, legal, financial, healthcare, technology, life sciences, energy, business services, entertainment and government organizations. They are listed on the New York Stock Exchange (the NYSE) and are a constituent of the Standard & Poor's 500 Index, the Morgan Stanley Capital International (MSCI) REIT index and the FTSE EPRA Nareit Global Real Estate Index. As of December 31, 2025, we were number 567 on the Fortune 1000. We have been organized and have operated as a REIT beginning with our taxable year ended December 31, 2014. The firm was founded and incorporated in 1951 in Delaware, USA.",29400,"[{'maxAge': 1, 'name': 'Mr. William L. Meaney BSc, MEng, MSIA', 'age': 65, 'title': 'President, CEO & Director', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 3545663, 'exercisedValue': 49136788, 'unexercisedValue': 114638624}, {'maxAge': 1, 'name': 'Mr. Barry A. Hytinen', 'age': 50, 'title': 'Executive VP & CFO', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 1782764, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark  Kidd', 'age': 44, 'title': 'Executive VP and GM of Data Centers & Asset Lifecycle Management', 'yearBorn': 1981, 'fiscalYear': 2025, 'totalPay': 1992969, 'exercisedValue': 506744, 'unexercisedValue': 5026928}, {'maxAge': 1, 'name': 'Mr. Greg W. McIntosh CA', 'age': 51, 'title': 'Executive VP & Chief Commercial Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 1185331, 'exercisedValue': 436202, 'unexercisedValue': 1153874}, {'maxAge': 1, 'name': 'Ms. Mithu  Bhargava', 'age': 45, 'title': 'Executive VP & GM for digital solutions', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 911073, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel  Borges', 'age': 56, 'title': 'Chief Accounting Officer & Senior VP', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark Andrew Rupe', 'title': 'Senior VP & Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Michelle  Altamura', 'age': 42, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1983, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jemma  Johns', 'age': 50, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Garry B. Watzke', 'title': 'Senior Vice President', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,4,5,5,3,1775001600,1767139200,[],86400,2,104.36,103.64,102.4701,104.385,104.36,103.64,102.4701,104.385,3.46,3.35,1773619200,6.5694,4.02,1.152,212.2755,40.611507,161785,161785,1842651,1386390,1386390,103.89,104.12,100,200,30942259200,30729561796,74.69,115.24,130.24,2.510212,4.483257,102.3946,96.76615,3.219,0.030845152,USD,False,49860747264,0.02095,292956729,297478817,8465576,7821452,1770940800,1773360000,0.028499998,0.00907,0.88278997,4.69,0.0387,297478817,-3.317,1767139200,1798675200,1767139200,-0.141,144591008,0.49,2.56122,1082:1000,1411689600,7.224,21.413,0.35655797,0.32693863,0.864,1773619200,EQUITY,104.015,140.0,44.0,122.81818,130.0,1.72727,buy,11,158535008,0.536,2328571904,19123404800,0.612,0.739,6901736960,23.364,0.04405,3822256896,-1168041728,1339998976,-0.142,0.166,0.55381,0.33738998,0.21956,USD,IRM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579115,NYQ,finmb_30292,America/New_York,EDT,-14400000,us_market,False,-0.3305876,104.015,True,823185000000,REGULAR,-0.34500122,102.4701 - 104.385,NYSE,1842651,29.324997,0.3926228,74.69 - 115.24,-11.224998,-0.097405404,35.655796,1775174400,1770903000,1777552200,1777552200,1770903000,1770903000,True,0.49,2.56122,2.31446,44.94137,1.6203995,0.015825048,7.248848,0.07491099,-31.358156,15,0,1.7 - Buy,False,Iron Mountain Incorporated (Del,Iron Mountain Incorporated,
