period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5551343200,4520000000,6064289480,7,5728000000,-0.0308
+1q,6492913290,5709000000,7531825550,7,7582000000,-0.1436
0y,29286579190,24880000000,33638977450,16,25915000000,0.1301
+1y,34772878340,29897341650,44075314180,16,29286579190,0.1873
