,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,45125802,2730562203,-0.0021
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,36209355,2191028010,0.0222
2,2025-12-31,CAPITAL WORLD GROWTH & INCOME FUND,0.0137,19757953,1195553702,0.0
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,18477968,1118101812,-0.0093
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,18274020,1105760919,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,16917096,1023653450,-0.0185
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,13214311,799597936,0.0249
7,2026-01-31,PUTNAM LARGE CAP VALUE FUND,0.0085,12243672,740864572,0.0
8,2025-11-30,VANGUARD WELLINGTON FUND,0.0084,12062653,729911112,-0.17469999
9,2025-12-31,INVESTMENT CO OF AMERICA,0.0058999998,8435914,510457141,0.0
