,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,239249874.0,231769886.0,130789936.0,134715094.0,
Share Issued,239249874.0,231769886.0,130789936.0,134715094.0,
Net Debt,4393000000.0,5363000000.0,949000000.0,2963000000.0,
Total Debt,5060000000.0,5751000000.0,2112000000.0,3179000000.0,
Tangible Book Value,18578000000.0,17565000000.0,10729000000.0,9124000000.0,
Invested Capital,23587000000.0,23245000000.0,12757000000.0,12217000000.0,
Working Capital,15000000.0,-1126000000.0,1295000000.0,-6000000.0,
Net Tangible Assets,18578000000.0,17565000000.0,10729000000.0,9124000000.0,
Capital Lease Obligations,51000000.0,71000000.0,84000000.0,86000000.0,
Common Stock Equity,18578000000.0,17565000000.0,10729000000.0,9124000000.0,
Total Capitalization,23587000000.0,22856000000.0,12757000000.0,12217000000.0,
Total Equity Gross Minority Interest,18578000000.0,17565000000.0,10729000000.0,9124000000.0,
Stockholders Equity,18578000000.0,17565000000.0,10729000000.0,9124000000.0,
Gains Losses Not Affecting Retained Earnings,,,,,0.0
Retained Earnings,4830000000.0,3876000000.0,4974000000.0,3399000000.0,
Additional Paid In Capital,13746000000.0,13687000000.0,5754000000.0,5724000000.0,
Capital Stock,2000000.0,2000000.0,1000000.0,1000000.0,
Common Stock,2000000.0,2000000.0,1000000.0,1000000.0,
Preferred Stock,,,,,0.0
Total Liabilities Net Minority Interest,9709000000.0,10329000000.0,3647000000.0,6344000000.0,
Total Non Current Liabilities Net Minority Interest,6808000000.0,7206000000.0,2333000000.0,3640000000.0,
Other Non Current Liabilities,135000000.0,121000000.0,31000000.0,50000000.0,
Derivative Product Liabilities,1000000.0,68000000.0,9000000.0,174000000.0,
Non Current Deferred Liabilities,975000000.0,1227000000.0,0.0,,
Non Current Deferred Revenue,975000000.0,1227000000.0,0.0,,
Long Term Debt And Capital Lease Obligation,5009000000.0,5291000000.0,2028000000.0,3093000000.0,
Long Term Debt,5009000000.0,5291000000.0,2028000000.0,3093000000.0,
Long Term Provisions,688000000.0,499000000.0,265000000.0,323000000.0,
Current Liabilities,2901000000.0,3123000000.0,1314000000.0,2704000000.0,
Other Current Liabilities,147000000.0,193000000.0,39000000.0,796000000.0,
Current Deferred Liabilities,264000000.0,297000000.0,8000000.0,34000000.0,
Current Deferred Revenue,264000000.0,297000000.0,8000000.0,34000000.0,
Current Debt And Capital Lease Obligation,51000000.0,460000000.0,84000000.0,86000000.0,
Current Capital Lease Obligation,51000000.0,71000000.0,84000000.0,86000000.0,
Current Debt,,389000000.0,,,
Other Current Borrowings,,389000000.0,,,
Line Of Credit,,0.0,0.0,,
Pensionand Other Post Retirement Benefit Plans Current,107000000.0,124000000.0,64000000.0,72000000.0,
Payables And Accrued Expenses,2332000000.0,2049000000.0,1119000000.0,1716000000.0,
Current Accrued Expenses,450000000.0,396000000.0,250000000.0,295000000.0,
Interest Payable,100000000.0,100000000.0,39000000.0,42000000.0,
Payables,1882000000.0,1653000000.0,869000000.0,1421000000.0,
Other Payable,972000000.0,734000000.0,360000000.0,734000000.0,
Total Tax Payable,157000000.0,142000000.0,84000000.0,84000000.0,
Accounts Payable,753000000.0,777000000.0,425000000.0,603000000.0,
Total Assets,28287000000.0,27894000000.0,14376000000.0,15468000000.0,
Total Non Current Assets,25371000000.0,25897000000.0,11767000000.0,12770000000.0,
Other Non Current Assets,841000000.0,1025000000.0,663000000.0,185000000.0,
Non Current Deferred Assets,168000000.0,589000000.0,933000000.0,1351000000.0,
Non Current Deferred Taxes Assets,168000000.0,589000000.0,933000000.0,1351000000.0,
Financial Assets,47000000.0,1000000.0,74000000.0,47000000.0,
Net PPE,24315000000.0,24282000000.0,10097000000.0,11187000000.0,
Accumulated Depreciation,-8278000000.0,-5362000000.0,-3674000000.0,-2431000000.0,
Gross PPE,32593000000.0,29644000000.0,13771000000.0,13618000000.0,
Other Properties,186000000.0,146000000.0,40000000.0,51000000.0,
Machinery Furniture Equipment,163000000.0,150000000.0,113000000.0,92000000.0,
Buildings And Improvements,135000000.0,329000000.0,316000000.0,325000000.0,
Land And Improvements,25000000.0,29000000.0,28000000.0,32000000.0,
Current Assets,2916000000.0,1997000000.0,2609000000.0,2698000000.0,
Other Current Assets,357000000.0,292000000.0,226000000.0,47000000.0,
Hedging Assets Current,264000000.0,84000000.0,637000000.0,34000000.0,
Assets Held For Sale Current,,,0.0,819000000.0,0.0
Restricted Cash,80000000.0,78000000.0,74000000.0,62000000.0,
Receivables,1599000000.0,1226000000.0,593000000.0,1606000000.0,
Receivables Adjustments Allowances,-14000000.0,-11000000.0,-1000000.0,-3000000.0,
Other Receivables,18000000.0,18000000.0,8000000.0,24000000.0,
Duefrom Related Parties Current,232000000.0,191000000.0,180000000.0,246000000.0,
Taxes Receivable,,,33000000.0,168000000.0,
Accounts Receivable,1363000000.0,1028000000.0,406000000.0,1171000000.0,
Cash Cash Equivalents And Short Term Investments,616000000.0,317000000.0,1079000000.0,130000000.0,
Cash And Cash Equivalents,616000000.0,317000000.0,1079000000.0,130000000.0,
Cash Financial,616000000.0,317000000.0,1079000000.0,,
