period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2986983410,2378000000,3308000000,11,2300000000,0.2987
+1q,2139256520,1788074000,2308204690,11,2021000000,0.0585
0y,9979385500,9053400000,10817000000,11,8476000000,0.1774
+1y,10002680700,9259100000,10484000000,9,9979385500,0.0023
