,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1161,27901508,2869809699,-0.0004
1,2025-12-31,Capital Research Global Investors,0.0884,21251283,2185800784,0.3316
2,2025-12-31,Blackrock Inc.,0.0756,18175838,1869475878,-0.1076
3,2025-12-31,State Street Corporation,0.0547,13152325,1352782432,-0.0023999999
4,2025-12-31,Price (T.Rowe) Associates Inc,0.0402,9670165,994624853,-0.1107
5,2025-12-31,"Geode Capital Management, LLC",0.026700001,6421429,660476101,-0.031400003
6,2025-12-31,Oaktree Capital Management LP,0.0211,5062363,520689363,0.0
7,2025-12-31,Invesco Ltd.,0.017,4096992,421396125,-0.0602
8,2025-12-31,Massachusetts Financial Services Co.,0.016,3850542,396047510,-0.0517
9,2025-12-31,Victory Capital Management Inc.,0.0137,3286361,338018671,1.9202
