,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,INVESTMENT CO OF AMERICA,0.0332,7978473,820625867,0.1392
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0297,7131780,733539255,0.0005
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025,6006077,617755069,0.0216
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Energy Select Sector SPDR ETF,0.0217,5208715,535742398,0.0615
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0214,5134167,528074764,-0.042600002
5,2026-01-31,Income Fund of America,0.0208,5000000,514275016,0.3962
6,2025-12-31,GROWTH FUND OF AMERICA,0.0179,4294517,441712560,0.0
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0127,3064831,315233202,-0.0091
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0126,3031016,311755160,0.0017
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,2801741,288173079,-0.0185
