,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.214506,0.187,0.214,0.212,0.21
Total Unusual Items,,,,0.0,
Total Unusual Items Excluding Goodwill,,,,0.0,
Net Income From Continuing Operation Net Minority Interest,509000000.0,490000000.0,423000000.0,406000000.0,-244000000.0
Reconciled Depreciation,3000000.0,7000000.0,8000000.0,3000000.0,5000000.0
Net Interest Income,1215000000.0,1184000000.0,1141000000.0,1096000000.0,1051000000.0
Interest Expense,863000000.0,947000000.0,966000000.0,974000000.0,1081000000.0
Interest Income,2078000000.0,2131000000.0,2107000000.0,2070000000.0,2132000000.0
Normalized Income,509000000.0,490000000.0,423000000.0,406000000.0,-244000000.0
Net Income From Continuing And Discontinued Operation,510000000.0,489000000.0,425000000.0,405000000.0,-244000000.0
Rent Expense Supplemental,8000000.0,9000000.0,10000000.0,11000000.0,15000000.0
Diluted Average Shares,1106323000.0,1110675000.0,1107210000.0,1106140000.0,986829000.0
Basic Average Shares,1095171000.0,1100830000.0,1100033000.0,1096654000.0,986829000.0
Diluted EPS,0.43,0.41,0.35,0.33,-0.28
Basic EPS,0.43,0.41,0.35,0.34,-0.28
Diluted NI Availto Com Stockholders,475000000.0,453000000.0,389000000.0,369000000.0,-279000000.0
Net Income Common Stockholders,475000000.0,453000000.0,389000000.0,369000000.0,-279000000.0
Preferred Stock Dividends,35000000.0,36000000.0,36000000.0,36000000.0,35000000.0
Net Income,510000000.0,489000000.0,425000000.0,405000000.0,-244000000.0
Net Income Including Noncontrolling Interests,510000000.0,489000000.0,425000000.0,405000000.0,-244000000.0
Net Income Discontinuous Operations,1000000.0,-1000000.0,2000000.0,-1000000.0,0.0
Net Income Continuous Operations,509000000.0,490000000.0,423000000.0,406000000.0,-244000000.0
Tax Provision,139000000.0,112000000.0,116000000.0,109000000.0,-169000000.0
Pretax Income,648000000.0,602000000.0,539000000.0,515000000.0,-413000000.0
Special Income Charges,,,,0.0,
Gain On Sale Of Security,0.0,-6000000.0,0.0,0.0,-908000000.0
Selling General And Administration,805000000.0,773000000.0,739000000.0,712000000.0,780000000.0
Selling And Marketing Expense,28000000.0,22000000.0,24000000.0,21000000.0,33000000.0
General And Administrative Expense,777000000.0,751000000.0,715000000.0,691000000.0,747000000.0
Rent And Landing Fees,8000000.0,9000000.0,10000000.0,11000000.0,15000000.0
Salaries And Wages,769000000.0,742000000.0,705000000.0,680000000.0,732000000.0
Total Revenue,1936000000.0,1842000000.0,1783000000.0,1724000000.0,793000000.0
Operating Revenue,1936000000.0,1842000000.0,1783000000.0,1724000000.0,793000000.0
Occupancy And Equipment,91000000.0,85000000.0,90000000.0,87000000.0,87000000.0
Other Non Interest Expense,289000000.0,275000000.0,277000000.0,292000000.0,330000000.0
