,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Bank of Nova Scotia,0.1511,162095375,3324576178,-0.0054
1,2025-12-31,Vanguard Group Inc,0.1164,124811543,2559884775,0.0095999995
2,2025-12-31,Blackrock Inc.,0.0877,94095210,1929892778,0.0107
3,2025-12-31,State Street Corporation,0.043,46132204,946171514,-0.00090000004
4,2025-12-31,"FMR, LLC",0.0396,42475683,871176268,0.091400005
5,2025-12-31,"Geode Capital Management, LLC",0.0224,23983690,491905487,0.0049
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0212,22721443,466016801,-0.6062
7,2025-12-31,"Wellington Management Group, LLP",0.020599999,22112658,453530620,-0.39200002
8,2025-12-31,Capital World Investors,0.0196,21027471,431273435,0.0115
9,2025-12-31,Invesco Ltd.,0.019199999,20567184,421832948,0.0467
