period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1939105170,1918000000,1963088300,11,1773000000,0.0937
+1q,1983044590,1958800000,2014000000,11,1840000000,0.0777
0y,8044554560,7978400000,8104000000,12,7513000000,0.0708
+1y,8541655230,8381948909,8623000000,12,8044554560,0.0618
