,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1182,79117664,8308936807,0.22670001
1,2025-12-31,Blackrock Inc.,0.0761,50935570,5349253390,0.306
2,2025-12-31,"FMR, LLC",0.060100004,40215860,4223469482,-0.0301
3,2025-12-31,State Street Corporation,0.0372,24895205,2614494345,0.8135
4,2025-12-31,"Geode Capital Management, LLC",0.022,14709575,1544799517,0.6729
5,2025-12-31,"Franklin Resources, Inc.",0.020399999,13682872,1436975171,-0.0233
6,2025-12-31,"Dz Bank Ag Deutsche Zentral Genossenschafts Bank, Frankfurt Am Main",0.019199999,12877115,1352354574,0.0382
7,2025-12-31,Massachusetts Financial Services Co.,0.0186,12439954,1306443927,0.0064
8,2025-12-31,NORGES BANK,0.0177,11834435,1242852323,0.0779
9,2025-12-31,Royal Bank of Canada,0.0161,10808439,1135102227,0.0249
