period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7059867500,6856000000,7200729000,8,6756000000,0.045
+1q,10702171620,10550000000,10925557000,8,10206000000,0.048600003
0y,39737452170,38771000000,41082000000,24,37447000000,0.0612
+1y,41847522750,39527000000,44634000000,23,39737452170,0.0531
