,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,29380936,7169095432,0.002
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,23572097,5751709643,0.0256
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,12028442,2935000048,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,11895674,2902603992,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,10997751,2683506286,-0.0197
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,8602069,2098947888,0.028299998
6,2026-02-28,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,0.0077,7253310,1769843941,-0.0162
7,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0064999997,6069890,1481083539,0.0215
8,2025-12-31,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,0.0062,5820429,1420213806,-0.0091
9,2026-02-28,SPDR DOW JONES INDUSTRIAL AVERAGE ETF TRT-State Street SPDR Dow Jones ,0.0058999998,5563046,1357411066,0.0152
