,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,11455000000.0,11760000000.0,12121000000.0,8463000000.0,
Repurchase Of Capital Stock,-1018000000.0,-651000000.0,-402000000.0,-407000000.0,
Repayment Of Debt,-5489000000.0,-6615000000.0,-5082000000.0,-6800000000.0,
Issuance Of Debt,8391000000.0,5705000000.0,9586000000.0,7804000000.0,
Issuance Of Capital Stock,710000000.0,745000000.0,414000000.0,279000000.0,
Capital Expenditure,-1738000000.0,-1685000000.0,-1810000000.0,-1972000000.0,
Interest Paid Supplemental Data,2042000000.0,1978000000.0,1668000000.0,1401000000.0,
Income Tax Paid Supplemental Data,1948000000.0,1723000000.0,1564000000.0,1865000000.0,
End Cash Position,13640000000.0,14160000000.0,13089000000.0,7988000000.0,
Beginning Cash Position,14160000000.0,13089000000.0,7988000000.0,6957000000.0,
Effect Of Exchange Rate Changes,418000000.0,-359000000.0,9000000.0,-244000000.0,
Changes In Cash,-938000000.0,1430000000.0,5092000000.0,1275000000.0,
Financing Cash Flow,-3829000000.0,-7079000000.0,-1769000000.0,-4958000000.0,
Cash Flow From Continuing Financing Activities,-3829000000.0,-7078000000.0,-1770000000.0,-4958000000.0,
Net Other Financing Charges,-139000000.0,-146000000.0,-238000000.0,-103000000.0,
Cash Dividends Paid,-6255000000.0,-6147000000.0,-6040000000.0,-5948000000.0,
Common Stock Dividend Paid,-6255000000.0,-6147000000.0,-6040000000.0,-5948000000.0,
Net Common Stock Issuance,-308000000.0,94000000.0,12000000.0,-128000000.0,
Common Stock Payments,-1018000000.0,-651000000.0,-402000000.0,-407000000.0,
Common Stock Issuance,710000000.0,745000000.0,414000000.0,279000000.0,
Net Issuance Payments Of Debt,2873000000.0,-880000000.0,4497000000.0,1221000000.0,
Net Short Term Debt Issuance,-29000000.0,30000000.0,-7000000.0,217000000.0,
Net Long Term Debt Issuance,2902000000.0,-910000000.0,4504000000.0,1004000000.0,
Long Term Debt Payments,-5489000000.0,-6615000000.0,-5082000000.0,-6800000000.0,
Long Term Debt Issuance,8391000000.0,5705000000.0,9586000000.0,7804000000.0,
Investing Cash Flow,-10302000000.0,-4937000000.0,-7070000000.0,-4202000000.0,
Cash Flow From Continuing Investing Activities,-10303000000.0,-4937000000.0,-7071000000.0,-4202000000.0,
Net Other Investing Changes,1000000.0,,1000000.0,,-1000000.0
Net Investment Purchase And Sale,-391000000.0,-1218000000.0,-496000000.0,-1265000000.0,
Sale Of Investment,9704000000.0,6544000000.0,10647000000.0,4665000000.0,
Purchase Of Investment,-10095000000.0,-7762000000.0,-11143000000.0,-5930000000.0,
Net Business Purchase And Sale,-8295000000.0,-2591000000.0,-5086000000.0,-1076000000.0,
Sale Of Business,,698000000.0,,1272000000.0,114000000.0
Purchase Of Business,-8295000000.0,-3289000000.0,-5086000000.0,-2348000000.0,
Net Intangibles Purchase And Sale,-647000000.0,-637000000.0,-565000000.0,-626000000.0,
Purchase Of Intangibles,-647000000.0,-637000000.0,-565000000.0,-626000000.0,
Net PPE Purchase And Sale,-970000000.0,-491000000.0,-924000000.0,-1235000000.0,
Sale Of PPE,121000000.0,557000000.0,321000000.0,111000000.0,
Purchase Of PPE,-1091000000.0,-1048000000.0,-1245000000.0,-1346000000.0,
Operating Cash Flow,13193000000.0,13445000000.0,13931000000.0,10435000000.0,
Cash Flow From Continuing Operating Activities,13194000000.0,13445000000.0,13931000000.0,10435000000.0,
Change In Working Capital,-3139000000.0,1313000000.0,2184000000.0,202000000.0,
Change In Other Working Capital,445000000.0,1866000000.0,1004000000.0,457000000.0,
Change In Payables And Accrued Expense,624000000.0,-13000000.0,65000000.0,213000000.0,
Change In Payable,624000000.0,-13000000.0,65000000.0,213000000.0,
Change In Account Payable,624000000.0,-13000000.0,65000000.0,213000000.0,
Change In Inventory,70000000.0,-166000000.0,390000000.0,71000000.0,
Change In Receivables,-4278000000.0,-374000000.0,725000000.0,-539000000.0,
Other Non Cash Items,-1000000.0,,,,
Stock Based Compensation,1715000000.0,1311000000.0,1133000000.0,987000000.0,
Deferred Tax,-957000000.0,-2330000000.0,-1114000000.0,-2726000000.0,
Deferred Income Tax,-957000000.0,-2330000000.0,-1114000000.0,-2726000000.0,
Depreciation Amortization Depletion,5021000000.0,4667000000.0,4396000000.0,4802000000.0,
Depreciation And Amortization,5021000000.0,4667000000.0,4396000000.0,4802000000.0,
Amortization Cash Flow,2737000000.0,2499000000.0,2287000000.0,2395000000.0,
Amortization Of Intangibles,2737000000.0,2499000000.0,2287000000.0,2395000000.0,
Depreciation,2284000000.0,2168000000.0,2109000000.0,2407000000.0,
Operating Gains Losses,-39000000.0,2461000000.0,-170000000.0,5531000000.0,
Pension And Employee Benefit Expense,0.0,3113000000.0,0.0,5894000000.0,
Gain Loss On Sale Of Business,-39000000.0,-652000000.0,-170000000.0,-363000000.0,
Net Income From Continuing Operations,10593000000.0,6023000000.0,7502000000.0,1639000000.0,
