period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.74393,0.66155,0.99,1.09,20,-0.3175
+1q,1.01521,0.92,1.13,1.25,18,-0.1878
0y,3.56378,3.25,3.9,4.31,23,-0.1731
+1y,3.86206,3.26,4.6,3.56378,21,0.0837
