period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,30453564220,29160000000,31605000000,21,29887000000,0.019
+1q,29488611020,28443000000,30754000000,19,30313000000,-0.0272
0y,121231488410,118627000000,126174000000,23,123707000000,-0.02
+1y,120339790000,117040000000,126204000000,21,121231488410,-0.0074
