contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
DVA260417P00065000,2026-02-02 19:50:02+00:00,65.0,0.15,0.0,2.15,0.0,0.0,1.0,201,2.9746119384765626,False,REGULAR,USD
DVA260417P00070000,2026-01-29 18:27:32+00:00,70.0,0.25,0.0,2.15,0.0,0.0,,100,2.74219064453125,False,REGULAR,USD
DVA260417P00080000,2026-02-19 14:30:23+00:00,80.0,0.05,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD
DVA260417P00085000,2026-01-12 16:42:17+00:00,85.0,1.05,0.0,0.75,0.0,0.0,1.0,3,1.7421887890624999,False,REGULAR,USD
DVA260417P00090000,2026-02-05 15:45:35+00:00,90.0,0.2,0.0,0.75,0.0,0.0,2.0,4,1.5878926855468747,False,REGULAR,USD
DVA260417P00095000,2026-03-16 13:34:36+00:00,95.0,0.21,0.0,0.75,0.0,0.0,3.0,19,1.4423856005859377,False,REGULAR,USD
DVA260417P00097500,2026-03-05 19:23:51+00:00,97.5,0.31,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD
DVA260417P00100000,2026-03-13 14:06:56+00:00,100.0,0.31,0.0,0.75,0.0,0.0,1.0,305,1.303714418945312,False,REGULAR,USD
DVA260417P00105000,2026-02-19 15:23:58+00:00,105.0,0.57,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD
DVA260417P00110000,2026-04-06 19:08:18+00:00,110.0,0.75,0.0,0.75,0.0,0.0,1.0,121,1.0419969775390627,False,REGULAR,USD
DVA260417P00115000,2026-03-13 13:30:03+00:00,115.0,0.3,0.0,0.75,0.0,0.0,5.0,49,0.9179695703125,False,REGULAR,USD
DVA260417P00120000,2026-03-26 15:46:53+00:00,120.0,0.28,0.0,0.75,0.0,0.0,4.0,68,0.79687703125,False,REGULAR,USD
DVA260417P00125000,2026-03-26 13:47:06+00:00,125.0,0.3,0.0,0.75,0.0,0.0,1.0,90,0.6796907031250001,False,REGULAR,USD
DVA260417P00130000,2026-03-20 15:32:52+00:00,130.0,0.95,0.15,0.5,0.0,0.0,10.0,41,0.5459029785156251,False,REGULAR,USD
DVA260417P00135000,2026-04-07 15:20:32+00:00,135.0,0.65,0.4,0.9,0.14999998,29.999996,3.0,61,0.516606396484375,False,REGULAR,USD
DVA260417P00140000,2026-04-07 13:52:14+00:00,140.0,0.97,0.8,1.1,-0.13,-11.818182,2.0,71,0.4643608251953125,False,REGULAR,USD
DVA260417P00145000,2026-04-07 15:02:48+00:00,145.0,1.8,1.6,2.25,-2.3,-56.09756,2.0,414,0.45288633056640626,False,REGULAR,USD
DVA260417P00150000,2026-04-07 14:21:33+00:00,150.0,3.1,3.2,4.0,-3.2000003,-50.793655,3.0,47,0.4292049267578125,False,REGULAR,USD
DVA260417P00155000,2026-04-07 13:30:18+00:00,155.0,6.27,6.2,6.9,-1.3699999,-17.931936,1.0,13,0.43555251953125,True,REGULAR,USD
DVA260417P00160000,2026-03-05 20:34:12+00:00,160.0,13.0,0.0,0.0,0.0,0.0,9.0,0,1.0000000000000003e-05,True,REGULAR,USD
DVA260417P00165000,2026-03-12 16:30:48+00:00,165.0,11.97,13.2,15.9,0.0,0.0,,1,0.6108437353515627,True,REGULAR,USD
DVA260417P00170000,2026-03-27 17:03:21+00:00,170.0,15.0,18.1,20.9,0.0,0.0,15.0,0,0.726565234375,True,REGULAR,USD
DVA260417P00190000,2026-02-03 16:17:06+00:00,190.0,50.81,37.9,41.3,0.0,0.0,,1,0.8325212060546874,True,REGULAR,USD
