,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3085536.143948,16382719.581179,-8272935.0,0.0,
Tax Rate For Calcs,0.217628,0.182735,0.243,0.205,
Normalized EBITDA,2656275000.0,2635069000.0,2355133000.0,2055899000.0,
Total Unusual Items,-14178000.0,89653000.0,-34045000.0,0.0,
Total Unusual Items Excluding Goodwill,-14178000.0,89653000.0,-34045000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,721803000.0,936342000.0,691535000.0,546948000.0,
Reconciled Depreciation,715348000.0,723860000.0,745443000.0,732602000.0,
Reconciled Cost Of Revenue,9243476000.0,8598521000.0,8319717000.0,8209553000.0,
EBITDA,2642097000.0,2724722000.0,2321088000.0,2055899000.0,
EBIT,1926749000.0,2000862000.0,1575645000.0,1323297000.0,
Net Interest Income,-579926000.0,-470469000.0,-398551000.0,-357019000.0,
Interest Expense,579926000.0,470469000.0,398551000.0,357019000.0,
Normalized Income,732895463.856052,863071719.581179,717307065.0,546948000.0,
Net Income From Continuing And Discontinued Operation,746803000.0,936342000.0,691535000.0,560400000.0,
Total Expenses,11632454000.0,10860722000.0,10539144000.0,10297352000.0,
Total Operating Income As Reported,2043615000.0,2090483000.0,1602784000.0,1339062000.0,
Diluted Average Shares,75885000.0,87274000.0,93182000.0,95834000.0,
Basic Average Shares,74227000.0,84991000.0,90790000.0,92992000.0,
Diluted EPS,9.84,10.73,7.42,5.85,
Basic EPS,10.06,11.02,7.62,6.03,
Diluted NI Availto Com Stockholders,746803000.0,936342000.0,691535000.0,560400000.0,
Net Income Common Stockholders,746803000.0,936342000.0,691535000.0,560400000.0,
Net Income,746803000.0,936342000.0,691535000.0,560400000.0,
Minority Interests,-331913000.0,-314395000.0,-265443000.0,-221243000.0,
Net Income Including Noncontrolling Interests,1078716000.0,1250737000.0,956978000.0,781643000.0,
Net Income Discontinuous Operations,25000000.0,0.0,0.0,13452000.0,
Net Income Continuous Operations,1053716000.0,1250737000.0,956978000.0,768191000.0,
Tax Provision,293107000.0,279656000.0,220116000.0,198087000.0,
Pretax Income,1346823000.0,1530393000.0,1177094000.0,966278000.0,
Other Income Expense,-83866000.0,46034000.0,-25358000.0,10755000.0,
Other Non Operating Income Expenses,-102688000.0,-69808000.0,-19177000.0,-15765000.0,
Special Income Charges,-14178000.0,89653000.0,-34045000.0,0.0,
Gain On Sale Of Business,,,,0.0,0.0
Other Special Charges,14178000.0,19813000.0,7962000.0,,
Impairment Of Capital Assets,0.0,0.0,26083000.0,0.0,
Restructuring And Mergern Acquisition,0.0,-109466000.0,0.0,0.0,
Earnings From Equity Interest,33000000.0,26189000.0,27864000.0,26520000.0,
Net Non Operating Interest Income Expense,-579926000.0,-470469000.0,-398551000.0,-357019000.0,
Interest Expense Non Operating,579926000.0,470469000.0,398551000.0,357019000.0,
Operating Income,2010615000.0,1954828000.0,1601003000.0,1312542000.0,
Operating Expense,2388978000.0,2262201000.0,2219427000.0,2087799000.0,
Depreciation Amortization Depletion Income Statement,715348000.0,723860000.0,745443000.0,732602000.0,
Depreciation And Amortization In Income Statement,715348000.0,723860000.0,745443000.0,732602000.0,
Selling General And Administration,1673630000.0,1538341000.0,1473984000.0,1355197000.0,
General And Administrative Expense,1673630000.0,1538341000.0,1473984000.0,1355197000.0,
Other Gand A,1673630000.0,1538341000.0,1473984000.0,1355197000.0,
Gross Profit,4399593000.0,4217029000.0,3820430000.0,3400341000.0,
Cost Of Revenue,9243476000.0,8598521000.0,8319717000.0,8209553000.0,
Total Revenue,13643069000.0,12815550000.0,12140147000.0,11609894000.0,
Operating Revenue,13007186000.0,12260375000.0,11574941000.0,11176464000.0,
