period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.37169,0.36,0.41,0.42,13,-0.115
+1q,0.56886,0.52824,0.64,0.49,11,0.1609
0y,2.27897,2.09,2.43632,2.05,15,0.1117
+1y,2.52537,2.38,2.66046,2.27897,15,0.108100004
