period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3831568230,3744482000,3914000000,11,3635000000,0.0541
+1q,7226011760,7017950000,7506204140,9,4163000000,0.7358
0y,25958867570,23157000000,26779000000,13,16603000000,0.5635
+1y,29902720830,29210400000,30754000000,13,25958867570,0.1519
