,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.212177,,0.155,0.092,0.177898,0.185
Net Income From Continuing Operation Net Minority Interest,19199000000.0,,12370000000.0,4603000000.0,19694000000.0,26251000000.0
Reconciled Depreciation,3549000000.0,,3329000000.0,3265000000.0,3283000000.0,3206000000.0
EBIT,25754000000.0,,16003000000.0,6405000000.0,25465000000.0,33722000000.0
Net Interest Income,-1298000000.0,,-1253000000.0,-1257000000.0,-1440000000.0,-1214000000.0
Interest Expense,1298000000.0,,1253000000.0,1257000000.0,1440000000.0,1214000000.0
Interest Income,5930000000.0,,6002000000.0,5632000000.0,6375000000.0,5928000000.0
Normalized Income,19199000000.0,,12370000000.0,4603000000.0,19694000000.0,26251000000.0
Net Income From Continuing And Discontinued Operation,19199000000.0,,12370000000.0,4603000000.0,19694000000.0,26251000000.0
Total Expenses,86986000000.0,,84129000000.0,78142000000.0,77443000000.0,81001000000.0
Rent Expense Supplemental,2034000000.0,,1887000000.0,1887000000.0,1865000000.0,1774000000.0
Diluted Average Shares,,,2157333421.0,2157333421.0,,2155057922.0
Basic Average Shares,,,2157333421.0,2157333421.0,,2155057922.0
Diluted EPS,,,5.734003,2.133334,,12.181339
Basic EPS,,14.27534,5.734003,2.133334,,12.181339
Diluted NI Availto Com Stockholders,19199000000.0,,12370000000.0,4603000000.0,19694000000.0,26251000000.0
Net Income Common Stockholders,19199000000.0,,12370000000.0,4603000000.0,19694000000.0,26251000000.0
Net Income,19199000000.0,,12370000000.0,4603000000.0,19694000000.0,26251000000.0
Minority Interests,-68000000.0,,-87000000.0,-69000000.0,-57000000.0,-229000000.0
Net Income Including Noncontrolling Interests,19267000000.0,,12457000000.0,4672000000.0,19751000000.0,26480000000.0
Net Income Continuous Operations,19267000000.0,,12457000000.0,4672000000.0,19751000000.0,26480000000.0
Tax Provision,5189000000.0,,2293000000.0,476000000.0,4274000000.0,6028000000.0
Pretax Income,24456000000.0,,14750000000.0,5148000000.0,24025000000.0,32508000000.0
Other Income Expense,13734000000.0,,13345000000.0,13596000000.0,-22323000000.0,14214000000.0
Net Non Operating Interest Income Expense,-1298000000.0,,-1253000000.0,-1257000000.0,-1440000000.0,-1214000000.0
Interest Expense Non Operating,1298000000.0,,1253000000.0,1257000000.0,1440000000.0,1214000000.0
Other Operating Expenses,9078000000.0,,9036000000.0,8810000000.0,-25448000000.0,9415000000.0
Selling General And Administration,9872000000.0,,9818000000.0,9568000000.0,10215000000.0,9993000000.0
Selling And Marketing Expense,,,,,8350000000.0,7324000000.0
General And Administrative Expense,9872000000.0,,9818000000.0,9568000000.0,10215000000.0,9993000000.0
Other Gand A,9872000000.0,,9818000000.0,9568000000.0,10215000000.0,9993000000.0
Total Revenue,111442000000.0,,98879000000.0,83290000000.0,101468000000.0,113509000000.0
Operating Revenue,111442000000.0,,98879000000.0,83290000000.0,101468000000.0,113509000000.0
Loss Adjustment Expense,15916000000.0,,15205000000.0,15714000000.0,14502000000.0,16088000000.0
Net Policyholder Benefits And Claims,15916000000.0,,15205000000.0,15714000000.0,14502000000.0,16088000000.0
