address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,longName,trailingPegRatio
3555 Farnam Street,Omaha,NE,68131,United States,402 346 1400,https://www.berkshirehathaway.com,Insurance - Diversified,insurance-diversified,Insurance - Diversified,Financial Services,financial-services,Financial Services,"Berkshire Hathaway Inc., together with its subsidiaries, engages in the insurance, freight rail transportation, and utility businesses. The company provides property, casualty, life, accident, and health insurance and reinsurance; operates railroad systems in North America; generates, transmits, stores, and distributes electricity from natural gas, coal, wind, solar, hydroelectric, nuclear, and geothermal sources; operates natural gas distribution and storage facilities, interstate pipelines, liquefied natural gas facilities, and compressor and meter stations; and holds interest in coal mining assets. It manufactures boxed chocolates and other confectionery products; specialty chemicals, metal cutting tools, and components for aerospace and power generation applications; prefabricated and site-built residential homes, flooring products; insulation, roofing, and engineered products; building and engineered components; paints and coatings; and bricks and masonry products, as well as offers manufactured and site-built home construction, and related lending and financial services. In addition, the company provides recreational vehicles, apparel, footwear, toys, jewelry, custom picture framing products, alkaline batteries, logistics services, and professional aviation training and shared aircraft ownership programs; castings, forgings, fasteners/fastener systems, aerostructures, and precision components; and cobalt, nickel, and titanium alloys. Further, it distributes televisions and information, and grocery and non-food consumer products; franchises and services quick service restaurants; and distributes electronic components. Additionally, it retails automobiles; furniture, bedding, and accessories; household appliances, electronics, and floor coverings; watches, home decor and repair services; sells kitchenware; and motorcycle clothing and equipment. The company was incorporated in 1998 and is headquartered in Omaha, Nebraska.",387800,"[{'maxAge': 1, 'name': 'Mr. Gregory Edward Abel', 'age': 63, 'title': 'CEO, President & Director', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 22017500, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Marc David Hamburg', 'age': 75, 'title': 'Senior VP, CFO & Secretary', 'yearBorn': 1950, 'fiscalYear': 2025, 'totalPay': 4330000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ajit  Jain', 'age': 73, 'title': 'Vice Chairman of Insurance Operations & Director', 'yearBorn': 1952, 'fiscalYear': 2025, 'totalPay': 22017500, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel Jerome Jaksich', 'title': 'VP, Controller & Principal Accounting Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': ""Mr. Michael J. O'Sullivan J.D."", 'age': 59, 'title': 'Senior VP & General Counsel', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Adam M. Johnson', 'age': 53, 'title': 'President of Consumer Products, Service & Retailing', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kerby S. Ham', 'title': 'Treasurer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter James Eastwood', 'title': 'CEO & President of Specialty Insurance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kara Lee Raiguel', 'title': 'CEO & President of General Re Unit', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",10,10,8,10,10,1775001600,1767139200,[],86400,2,476.38,475.71,474.32,479.7444,476.38,475.71,474.32,479.7444,0.0,0.699,15.400257,21.946363,1081980,1081980,4849390,4150240,4150240,477.2,477.3,80,240,1030703874048,1029723017370,455.19,542.07,542.07,19.8,2.7748568,489.216,490.5604,0.0,0.0,USD,False,-234969464832,0.18029,1235265,1390722404,11722714,11433397,1769731200,1772150400,0.0054,0.0027599998,0.66137004,2.71,0.0095,2156871020,498663.0,0.00095830247,1767139200,1798675200,1767139200,-0.025,66967998464,31.03,21.77445,50:1,1264032000,-0.633,-2.125,-0.033005834,0.32693863,EQUITY,477.87,578.0,481.0,523.0,510.0,2.0,buy,3,373311012864,259563.16,110593998848,135370997760,6.623,7.067,371443990528,18.809,258265.94,0.051090002,0.09809,97118003200,36799623168,45968998400,-0.025,-0.007,0.26146,0.29774,0.32956,USD,BRK-B,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,831648600000,[],1775578627,NYQ,finmb_255251,America/New_York,EDT,-14400000,us_market,False,0.31277347,477.87,1.4899902,474.32 - 479.7444,NYSE,4849390,22.679993,0.049825333,455.19 - 542.07,-64.20001,-0.118434906,-3.3005834,1777752000,1777752000,1777752000,False,31.03,21.77445,20.62637,23.167915,-11.346008,-0.023192227,-12.690399,-0.025869189,15,0,2.0 - Buy,False,REGULAR,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,
