,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.097200006,1426283914,355417258974,0.019199999
1,2025-12-31,Blackrock Inc.,0.078600004,1154665731,287732424880,0.0073
2,2025-12-31,State Street Corporation,0.041100003,604056505,150525505591,0.011
3,2025-12-31,"Geode Capital Management, LLC",0.024400001,358032517,89218517131,0.0052
4,2025-12-31,"FMR, LLC",0.0209,307397264,76600662683,0.0137
5,2025-12-31,Morgan Stanley,0.015700001,230483035,57434321270,0.006
6,2025-12-31,"Berkshire Hathaway, Inc",0.0155,227917808,56795089529,-0.0432
7,2025-12-31,JPMORGAN CHASE & CO,0.0154,225419111,56172436473,-0.5237
8,2025-12-31,Price (T.Rowe) Associates Inc,0.0139,203499482,50710259987,-0.0435
9,2025-12-31,NORGES BANK,0.013099999,192255086,47908256567,0.0128999995
