,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,477000.0,931383.577053,1384159.881569,-290470.245526,
Tax Rate For Calcs,0.159,0.077615,0.138416,0.145235,
Normalized EBITDA,9055000000.0,8163000000.0,7927000000.0,7177000000.0,
Total Unusual Items,3000000.0,12000000.0,10000000.0,-2000000.0,
Total Unusual Items Excluding Goodwill,3000000.0,12000000.0,10000000.0,-2000000.0,
Net Income From Continuing Operation Net Minority Interest,2768000000.0,2460000000.0,2328000000.0,2053000000.0,
Reconciled Depreciation,3046000000.0,2918000000.0,2786000000.0,2768000000.0,
Reconciled Cost Of Revenue,14438000000.0,14299000000.0,13520000000.0,11603000000.0,
EBITDA,9058000000.0,8175000000.0,7937000000.0,7175000000.0,
EBIT,5418000000.0,4581000000.0,4431000000.0,3850000000.0,
Net Interest Income,-2127000000.0,-1914000000.0,-1729000000.0,-1447000000.0,
Interest Expense,2127000000.0,1914000000.0,1729000000.0,1447000000.0,
Normalized Income,2765477000.0,2448931383.577053,2319384159.881569,2054709529.754474,
Net Income From Continuing And Discontinued Operation,2768000000.0,2460000000.0,2328000000.0,2170000000.0,
Total Expenses,19113000000.0,18721000000.0,17714000000.0,15761000000.0,
Total Operating Income As Reported,5148000000.0,4319000000.0,4023000000.0,3315000000.0,
Diluted Average Shares,1022401000.0,1005046000.0,999000000.0,1043269231.0,
Basic Average Shares,1022401000.0,1005046000.0,999000000.0,994000000.0,
Diluted EPS,2.707353,2.447649,2.33033,2.08,
Basic EPS,2.707353,2.447649,2.33033,2.183099,
Diluted NI Availto Com Stockholders,2768000000.0,2460000000.0,2328000000.0,2170000000.0,
Net Income Common Stockholders,2768000000.0,2460000000.0,2328000000.0,2170000000.0,
Net Income,2768000000.0,2460000000.0,2328000000.0,2170000000.0,
Minority Interests,,0.0,0.0,-1000000.0,-123000000.0
Net Income Including Noncontrolling Interests,2768000000.0,2460000000.0,2328000000.0,2171000000.0,
Net Income Discontinuous Operations,,0.0,0.0,117000000.0,213000000.0
Net Income Continuous Operations,2768000000.0,2460000000.0,2328000000.0,2054000000.0,
Earnings From Equity Interest Net Of Tax,,,,,-9000000.0
Tax Provision,523000000.0,207000000.0,374000000.0,349000000.0,
Pretax Income,3291000000.0,2667000000.0,2702000000.0,2403000000.0,
Other Income Expense,273000000.0,274000000.0,418000000.0,533000000.0,
Other Non Operating Income Expenses,270000000.0,262000000.0,408000000.0,535000000.0,
Special Income Charges,3000000.0,12000000.0,10000000.0,-2000000.0,
Gain On Sale Of Ppe,3000000.0,12000000.0,10000000.0,-2000000.0,
Gain On Sale Of Business,,,,,0.0
Net Non Operating Interest Income Expense,-2127000000.0,-1914000000.0,-1729000000.0,-1447000000.0,
Interest Expense Non Operating,2127000000.0,1914000000.0,1729000000.0,1447000000.0,
Operating Income,5145000000.0,4307000000.0,4013000000.0,3317000000.0,
Operating Expense,5269000000.0,5098000000.0,4914000000.0,4715000000.0,
Other Taxes,1629000000.0,1504000000.0,1408000000.0,1390000000.0,
Depreciation Amortization Depletion Income Statement,3640000000.0,3594000000.0,3506000000.0,3325000000.0,
Depreciation And Amortization In Income Statement,3640000000.0,3594000000.0,3506000000.0,3325000000.0,
Gross Profit,10414000000.0,9405000000.0,8927000000.0,8032000000.0,
Cost Of Revenue,13844000000.0,13623000000.0,12800000000.0,11046000000.0,
Total Revenue,24258000000.0,23028000000.0,21727000000.0,19078000000.0,
Operating Revenue,24258000000.0,23028000000.0,21727000000.0,19078000000.0,
