period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.88101,0.7,0.93562,0.92,12,-0.0424
+1q,0.49958,0.3979,0.58,0.39,5,0.28100002
0y,2.8522,2.8,2.88399,2.77,20,0.0297
+1y,3.04688,2.95,3.1,2.8522,18,0.0683
