period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3634892330,3615000000,3646000000,3,3869758000,-0.060700003
+1q,3573222670,3553000000,3591000000,3,3724959000,-0.040700004
0y,14426507720,14222000000,14571466330,7,15004989000,-0.038599998
+1y,14076203050,13551000000,14571720630,7,14426507720,-0.024300002
