,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-71513625.319461,-4031194720.0,7083474.0,9086302.0,153700028.168306,
Tax Rate For Calcs,0.062939,0.245,0.218,0.239,0.234533,
Normalized EBITDA,631349000.0,285412000.0,347660000.0,469102000.0,461832000.0,
Total Unusual Items,-1136230000.0,-16453856000.0,32493000.0,38018000.0,655344000.0,
Total Unusual Items Excluding Goodwill,-1136230000.0,-16453856000.0,32493000.0,38018000.0,655344000.0,
Net Income From Continuing Operation Net Minority Interest,-1207183000.0,-12781196000.0,-306132000.0,-202669000.0,335233000.0,
Reconciled Depreciation,212870000.0,391291000.0,493055000.0,488333000.0,459834000.0,
Reconciled Cost Of Revenue,2680911000.0,2761887000.0,2815818000.0,2871706000.0,3005568000.0,
EBITDA,-504881000.0,-16168444000.0,380153000.0,507120000.0,1117176000.0,
EBIT,-717751000.0,-16559735000.0,-112902000.0,18787000.0,657342000.0,
Net Interest Income,-534706000.0,-323885000.0,-213863000.0,-220526000.0,-158511000.0,
Interest Expense,579354000.0,377072000.0,279232000.0,286055000.0,219545000.0,
Interest Income,44648000.0,53187000.0,65369000.0,65529000.0,61034000.0,
Normalized Income,-142466625.319461,-358534720.0,-331541526.0,-231600698.0,-166410971.831694,
Net Income From Continuing And Discontinued Operation,-1207183000.0,-12781196000.0,-306132000.0,-202669000.0,335233000.0,
Total Expenses,3425202000.0,3774665000.0,3938367000.0,3957890000.0,4029628000.0,
Total Operating Income As Reported,-779731000.0,-16641875000.0,-213408000.0,-88132000.0,-62690000.0,
Diluted Average Shares,,288051000.0,287505000.0,286513000.0,,271736000.0
Basic Average Shares,,288051000.0,287505000.0,286513000.0,,271736000.0
Diluted EPS,,-44.37,-1.06,-0.71,,-0.52
Basic EPS,,-44.37,-1.06,-0.71,,-0.52
Diluted NI Availto Com Stockholders,-1207183000.0,-12781196000.0,-306132000.0,-202669000.0,335233000.0,
Average Dilution Earnings,0.0,0.0,0.0,0.0,0.0,
Net Income Common Stockholders,-1207183000.0,-12781196000.0,-306132000.0,-202669000.0,335233000.0,
Net Income,-1207183000.0,-12781196000.0,-306132000.0,-202669000.0,335233000.0,
Minority Interests,8283000.0,152000.0,712000.0,612000.0,114000.0,
Net Income Including Noncontrolling Interests,-1215466000.0,-12781348000.0,-306844000.0,-203281000.0,335119000.0,
Net Income Continuous Operations,-1215466000.0,-12781348000.0,-306844000.0,-203281000.0,335119000.0,
Tax Provision,-81639000.0,-4155459000.0,-85290000.0,-63987000.0,102678000.0,
Pretax Income,-1297105000.0,-16936807000.0,-392134000.0,-267268000.0,437797000.0,
Other Income Expense,-1133211000.0,-16452515000.0,35137000.0,41390000.0,658998000.0,
Other Non Operating Income Expenses,228000.0,615000.0,105000.0,1728000.0,2646000.0,
Special Income Charges,-1109989000.0,-16459435000.0,37441000.0,11465000.0,688661000.0,
Gain On Sale Of Ppe,40554000.0,22033000.0,,,0.0,50418000.0
Gain On Sale Of Business,,,37441000.0,,,
Other Special Charges,0.0,,,-11465000.0,,
Write Off,,,,,0.0,0.0
Impairment Of Capital Assets,1150543000.0,16481468000.0,,,0.0,0.0
Earnings From Equity Interest,2791000.0,726000.0,2539000.0,1644000.0,1008000.0,
Gain On Sale Of Security,-26241000.0,5579000.0,-4948000.0,26553000.0,-33317000.0,
Net Non Operating Interest Income Expense,-534706000.0,-323885000.0,-213863000.0,-220526000.0,-158511000.0,
Interest Expense Non Operating,579354000.0,377072000.0,279232000.0,286055000.0,219545000.0,
Interest Income Non Operating,44648000.0,53187000.0,65369000.0,65529000.0,61034000.0,
Operating Income,370812000.0,-160407000.0,-213408000.0,-88132000.0,-62690000.0,
Operating Expense,744291000.0,1012778000.0,1122549000.0,1086184000.0,1024060000.0,
Depreciation Amortization Depletion Income Statement,212870000.0,391291000.0,493055000.0,488333000.0,459834000.0,
Depreciation And Amortization In Income Statement,212870000.0,391291000.0,493055000.0,488333000.0,459834000.0,
Amortization,70421000.0,96020000.0,122082000.0,121836000.0,110391000.0,
Amortization Of Intangibles Income Statement,70421000.0,96020000.0,122082000.0,121836000.0,110391000.0,
Depreciation Income Statement,142449000.0,295271000.0,370973000.0,366497000.0,349443000.0,
Selling General And Administration,531421000.0,621487000.0,629494000.0,597851000.0,564226000.0,
Gross Profit,1115103000.0,852371000.0,909141000.0,998052000.0,961370000.0,
Cost Of Revenue,2680911000.0,2761887000.0,2815818000.0,2871706000.0,3005568000.0,
Total Revenue,3796014000.0,3614258000.0,3724959000.0,3869758000.0,3966938000.0,
Operating Revenue,3796014000.0,3614258000.0,3724959000.0,3869758000.0,3966938000.0,
