period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,4.25401,4.15,4.35,4.02,17,0.0582
+1q,4.20847,3.75,4.35,3.61,15,0.1658
0y,18.01598,17.49,18.34691,15.84,17,0.1374
+1y,20.11068,17.334,22.45,18.01598,18,0.1163
