period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1480548620,1461600000,1497000000,15,1308000000,0.1319
+1q,1471731870,1436100000,1497000000,14,1293000000,0.1382
0y,5999413940,5934767000,6061000000,17,5396000000,0.1118
+1y,6325386560,6139920000,6528620000,17,5999413940,0.0543
