,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-29736000.0,-3042000.0,-12084000.0,-61090000.0,
Tax Rate For Calcs,0.252,0.169,0.114,0.149,
Normalized EBITDA,971000000.0,923000000.0,749000000.0,1550000000.0,
Total Unusual Items,-118000000.0,-18000000.0,-106000000.0,-410000000.0,
Total Unusual Items Excluding Goodwill,-118000000.0,-18000000.0,-106000000.0,-410000000.0,
Net Income From Continuing Operation Net Minority Interest,419000000.0,528000000.0,296000000.0,463000000.0,
Reconciled Depreciation,185000000.0,172000000.0,176000000.0,204000000.0,
Reconciled Cost Of Revenue,2732000000.0,2500000000.0,2389000000.0,3089000000.0,
EBITDA,853000000.0,905000000.0,643000000.0,1140000000.0,
EBIT,668000000.0,733000000.0,467000000.0,936000000.0,
Net Interest Income,-108000000.0,-98000000.0,-133000000.0,23000000.0,
Interest Expense,108000000.0,98000000.0,133000000.0,,5000000.0
Interest Income,,,,23000000.0,
Normalized Income,507264000.0,542958000.0,389916000.0,811910000.0,
Net Income From Continuing And Discontinued Operation,419000000.0,528000000.0,296000000.0,463000000.0,
Total Expenses,4596000000.0,4216000000.0,3999000000.0,4845000000.0,
Total Operating Income As Reported,700000000.0,742000000.0,481000000.0,529000000.0,
Diluted Average Shares,51212395.0,51879709.0,51710962.0,52558712.0,
Basic Average Shares,50820589.0,51494957.0,51378051.0,52207903.0,
Diluted EPS,8.18,10.18,5.72,8.8,
Basic EPS,8.24,10.25,5.75,8.86,
Diluted NI Availto Com Stockholders,419000000.0,528000000.0,296000000.0,463000000.0,
Net Income Common Stockholders,419000000.0,528000000.0,296000000.0,463000000.0,
Net Income,419000000.0,528000000.0,296000000.0,463000000.0,
Net Income Including Noncontrolling Interests,419000000.0,528000000.0,296000000.0,463000000.0,
Net Income Continuous Operations,419000000.0,528000000.0,296000000.0,463000000.0,
Tax Provision,141000000.0,107000000.0,38000000.0,81000000.0,
Pretax Income,560000000.0,635000000.0,334000000.0,544000000.0,
Other Income Expense,-132000000.0,-32000000.0,-118000000.0,-415000000.0,
Other Non Operating Income Expenses,-14000000.0,-14000000.0,-12000000.0,-5000000.0,
Special Income Charges,-100000000.0,-23000000.0,-104000000.0,-407000000.0,
Other Special Charges,,,,372000000.0,
Restructuring And Mergern Acquisition,100000000.0,23000000.0,104000000.0,35000000.0,
Gain On Sale Of Security,-18000000.0,5000000.0,-2000000.0,-3000000.0,
Net Non Operating Interest Income Expense,-108000000.0,-98000000.0,-133000000.0,23000000.0,
Total Other Finance Cost,,98000000.0,133000000.0,-23000000.0,5000000.0
Interest Expense Non Operating,108000000.0,98000000.0,133000000.0,,5000000.0
Interest Income Non Operating,,,,23000000.0,
Operating Income,800000000.0,765000000.0,585000000.0,936000000.0,
Operating Expense,1793000000.0,1648000000.0,1538000000.0,1688000000.0,
Depreciation Amortization Depletion Income Statement,114000000.0,104000000.0,104000000.0,136000000.0,
Depreciation And Amortization In Income Statement,114000000.0,104000000.0,104000000.0,136000000.0,
Amortization,114000000.0,104000000.0,104000000.0,136000000.0,
Amortization Of Intangibles Income Statement,114000000.0,104000000.0,104000000.0,136000000.0,
Research And Development,593000000.0,563000000.0,519000000.0,570000000.0,
Selling General And Administration,1086000000.0,981000000.0,915000000.0,982000000.0,
Selling And Marketing Expense,653000000.0,600000000.0,581000000.0,607000000.0,
General And Administrative Expense,433000000.0,381000000.0,334000000.0,375000000.0,
Other Gand A,433000000.0,381000000.0,334000000.0,375000000.0,
Gross Profit,2593000000.0,2413000000.0,2123000000.0,2624000000.0,
Cost Of Revenue,2803000000.0,2568000000.0,2461000000.0,3157000000.0,
Total Revenue,5396000000.0,4981000000.0,4584000000.0,5781000000.0,
Operating Revenue,5396000000.0,4981000000.0,4584000000.0,5781000000.0,
