,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,831000000.0,954000000.0,-91000000.0,413000000.0,
Repurchase Of Capital Stock,-587000000.0,-47000000.0,-52000000.0,-751000000.0,
Repayment Of Debt,-19000000.0,-694000000.0,-245000000.0,-247000000.0,
Issuance Of Debt,347000000.0,651000000.0,440000000.0,1284000000.0,
Capital Expenditure,-86000000.0,-59000000.0,-87000000.0,-75000000.0,
Interest Paid Supplemental Data,129000000.0,55000000.0,111000000.0,58000000.0,
Income Tax Paid Supplemental Data,134000000.0,124000000.0,252000000.0,168000000.0,
End Cash Position,125000000.0,901000000.0,137000000.0,105000000.0,
Other Cash Adjustment Outside Changein Cash,0.0,0.0,-1000000.0,-12000000.0,
Beginning Cash Position,901000000.0,138000000.0,117000000.0,344000000.0,
Effect Of Exchange Rate Changes,1000000.0,-3000000.0,0.0,0.0,
Changes In Cash,-777000000.0,766000000.0,21000000.0,-227000000.0,
Financing Cash Flow,-239000000.0,-190000000.0,117000000.0,253000000.0,
Cash Flow From Continuing Financing Activities,-239000000.0,-190000000.0,117000000.0,253000000.0,
Net Other Financing Charges,20000000.0,-100000000.0,-26000000.0,-33000000.0,
Proceeds From Stock Option Exercised,,,-8000000.0,-14000000.0,-56000000.0
Net Common Stock Issuance,-587000000.0,-47000000.0,-52000000.0,-751000000.0,
Common Stock Payments,-587000000.0,-47000000.0,-52000000.0,-751000000.0,
Net Issuance Payments Of Debt,328000000.0,-43000000.0,195000000.0,1037000000.0,
Net Long Term Debt Issuance,328000000.0,-43000000.0,195000000.0,1037000000.0,
Long Term Debt Payments,-19000000.0,-694000000.0,-245000000.0,-247000000.0,
Long Term Debt Issuance,347000000.0,651000000.0,440000000.0,1284000000.0,
Investing Cash Flow,-1455000000.0,-57000000.0,-92000000.0,-968000000.0,
Cash Flow From Continuing Investing Activities,-1455000000.0,-57000000.0,-92000000.0,-968000000.0,
Net Other Investing Changes,,,,,-1000000.0
Net Investment Purchase And Sale,-4000000.0,2000000.0,-5000000.0,-12000000.0,
Sale Of Investment,1000000.0,5000000.0,0.0,0.0,
Purchase Of Investment,-5000000.0,-3000000.0,-5000000.0,-12000000.0,
Net Business Purchase And Sale,-1365000000.0,0.0,0.0,-881000000.0,
Purchase Of Business,-1365000000.0,0.0,0.0,-881000000.0,
Net PPE Purchase And Sale,-86000000.0,-59000000.0,-87000000.0,-75000000.0,
Purchase Of PPE,-86000000.0,-59000000.0,-87000000.0,-75000000.0,
Operating Cash Flow,917000000.0,1013000000.0,-4000000.0,488000000.0,
Cash Flow From Continuing Operating Activities,917000000.0,1013000000.0,-4000000.0,488000000.0,
Change In Working Capital,70000000.0,249000000.0,-515000000.0,27000000.0,
Change In Other Working Capital,77000000.0,54000000.0,-147000000.0,155000000.0,
Change In Other Current Liabilities,0.0,-45000000.0,-180000000.0,225000000.0,
Change In Other Current Assets,6000000.0,9000000.0,-25000000.0,-48000000.0,
Change In Payables And Accrued Expense,-28000000.0,307000000.0,-462000000.0,41000000.0,
Change In Accrued Expense,-29000000.0,131000000.0,-97000000.0,-51000000.0,
Change In Payable,1000000.0,176000000.0,-365000000.0,92000000.0,
Change In Account Payable,1000000.0,176000000.0,-365000000.0,92000000.0,
Change In Inventory,54000000.0,105000000.0,50000000.0,-341000000.0,
Change In Receivables,-39000000.0,-181000000.0,249000000.0,-5000000.0,
Changes In Account Receivables,-39000000.0,-181000000.0,249000000.0,-5000000.0,
Other Non Cash Items,14000000.0,100000000.0,29000000.0,-1000000.0,
Stock Based Compensation,163000000.0,89000000.0,55000000.0,88000000.0,
Asset Impairment Charge,45000000.0,0.0,0.0,,
Deferred Tax,21000000.0,-94000000.0,-36000000.0,-210000000.0,
Deferred Income Tax,21000000.0,-94000000.0,-36000000.0,-210000000.0,
Depreciation Amortization Depletion,185000000.0,172000000.0,176000000.0,204000000.0,
Depreciation And Amortization,185000000.0,172000000.0,176000000.0,204000000.0,
Amortization Cash Flow,114000000.0,104000000.0,104000000.0,136000000.0,
Amortization Of Intangibles,114000000.0,104000000.0,104000000.0,136000000.0,
Depreciation,71000000.0,68000000.0,72000000.0,68000000.0,
Operating Gains Losses,,-31000000.0,-9000000.0,-83000000.0,-30000000.0
Gain Loss On Investment Securities,,-31000000.0,-9000000.0,-83000000.0,-30000000.0
Net Income From Continuing Operations,419000000.0,528000000.0,296000000.0,463000000.0,
