period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6599994140,6375000000,6835000000,7,5276000000,0.2509
+1q,6793573140,6421000000,7088000000,7,5423000000,0.2527
0y,27896378020,25542900000,28914000000,9,24216000000,0.152
+1y,30908855000,27949800000,32531589700,9,27896378020,0.108
