,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,19442000000.0,18508000000.0,20461000000.0,12397000000.0,
Repurchase Of Capital Stock,-6575000000.0,-215000000.0,-194000000.0,-890000000.0,
Repayment Of Debt,-5528000000.0,-12784000000.0,-16503000000.0,-45193000000.0,
Issuance Of Debt,14027000000.0,510000000.0,15410000000.0,6934000000.0,
Issuance Of Capital Stock,21000000.0,15000000.0,3000000.0,28000000.0,
Capital Expenditure,-20842000000.0,-20263000000.0,-17853000000.0,-19626000000.0,
Interest Paid Supplemental Data,,7132000000.0,7370000000.0,7772000000.0,7485000000.0
Income Tax Paid Supplemental Data,,2456000000.0,1599000000.0,592000000.0,252000000.0
End Cash Position,18527000000.0,3406000000.0,6833000000.0,3793000000.0,
Beginning Cash Position,3406000000.0,6833000000.0,3793000000.0,21316000000.0,
Changes In Cash,15121000000.0,-3427000000.0,3040000000.0,-17523000000.0,
Financing Cash Flow,-6386000000.0,-24708000000.0,-15614000000.0,-23741000000.0,
Cash From Discontinued Financing Activities,,0.0,0.0,35823000000.0,-316000000.0
Cash Flow From Continuing Financing Activities,-6386000000.0,-24708000000.0,-15614000000.0,-59564000000.0,
Net Other Financing Charges,-151000000.0,-4026000000.0,-6194000000.0,-10584000000.0,
Cash Dividends Paid,-8180000000.0,-8208000000.0,-8136000000.0,-9859000000.0,
Common Stock Dividend Paid,,-8208000000.0,-8136000000.0,-9859000000.0,-15068000000.0
Net Preferred Stock Issuance,-2075000000.0,0.0,0.0,0.0,
Preferred Stock Payments,-2075000000.0,0.0,0.0,-2665000000.0,
Preferred Stock Issuance,,,,0.0,0.0
Net Common Stock Issuance,-4479000000.0,-200000000.0,-191000000.0,-862000000.0,
Common Stock Payments,-4500000000.0,-215000000.0,-194000000.0,-890000000.0,
Common Stock Issuance,21000000.0,15000000.0,3000000.0,28000000.0,
Net Issuance Payments Of Debt,8499000000.0,-12274000000.0,-1093000000.0,-38259000000.0,
Net Short Term Debt Issuance,0.0,-1996000000.0,947000000.0,-16120000000.0,
Short Term Debt Payments,0.0,-2487000000.0,-4459000000.0,-20075000000.0,
Short Term Debt Issuance,0.0,491000000.0,5406000000.0,3955000000.0,
Net Long Term Debt Issuance,8499000000.0,-10278000000.0,-2040000000.0,-22139000000.0,
Long Term Debt Payments,-5528000000.0,-10297000000.0,-12044000000.0,-25118000000.0,
Long Term Debt Issuance,14027000000.0,19000000.0,10004000000.0,2979000000.0,
Investing Cash Flow,-18777000000.0,-17490000000.0,-19660000000.0,-25805000000.0,
Cash From Discontinued Investing Activities,,0.0,0.0,1094000000.0,399000000.0
Cash Flow From Continuing Investing Activities,-18777000000.0,-17490000000.0,-19660000000.0,-26899000000.0,
Net Other Investing Changes,-955000000.0,-425000000.0,-84000000.0,-3000000.0,
Dividends Received Cfi,0.0,928000000.0,2049000000.0,2649000000.0,
Net Investment Purchase And Sale,181000000.0,2575000000.0,-902000000.0,82000000.0,
Net Business Purchase And Sale,2839000000.0,-305000000.0,-2870000000.0,-10001000000.0,
Sale Of Business,3218000000.0,75000000.0,72000000.0,199000000.0,
Purchase Of Business,-379000000.0,-380000000.0,-2942000000.0,-10200000000.0,
Capital Expenditure Reported,-20842000000.0,-20263000000.0,-17853000000.0,-19626000000.0,
Operating Cash Flow,40284000000.0,38771000000.0,38314000000.0,32023000000.0,
Cash From Discontinued Operating Activities,,0.0,0.0,-3789000000.0,4788000000.0
Cash Flow From Continuing Operating Activities,40284000000.0,38771000000.0,38314000000.0,35812000000.0,
Change In Working Capital,240000000.0,-619000000.0,734000000.0,-1849000000.0,
Change In Other Working Capital,2226000000.0,1978000000.0,2618000000.0,-947000000.0,
Change In Other Current Assets,,,-642000000.0,-674000000.0,-1288000000.0
Change In Payables And Accrued Expense,884000000.0,-1104000000.0,-1574000000.0,-1109000000.0,
Change In Inventory,-460000000.0,70000000.0,747000000.0,-674000000.0,
Change In Receivables,-2410000000.0,-1563000000.0,-1057000000.0,881000000.0,
Changes In Account Receivables,-1526000000.0,123000000.0,82000000.0,727000000.0,
Other Non Cash Items,-379000000.0,1260000000.0,535000000.0,-969000000.0,
Provisionand Write Offof Assets,2271000000.0,1969000000.0,1969000000.0,1865000000.0,
Asset Impairment Charge,838000000.0,5075000000.0,1193000000.0,27498000000.0,
Deferred Tax,,1570000000.0,3037000000.0,2975000000.0,7412000000.0
Deferred Income Tax,,1570000000.0,3037000000.0,2975000000.0,7412000000.0
Depreciation Amortization Depletion,20886000000.0,20580000000.0,18777000000.0,18021000000.0,
Depreciation And Amortization,20886000000.0,20580000000.0,18777000000.0,18021000000.0,
Amortization Cash Flow,,3235000000.0,184000000.0,3141000000.0,218000000.0
Amortization Of Intangibles,,3235000000.0,184000000.0,3141000000.0,218000000.0
Depreciation,,17345000000.0,18593000000.0,14880000000.0,17634000000.0
Operating Gains Losses,-6958000000.0,-1747000000.0,-517000000.0,-4855000000.0,
Pension And Employee Benefit Expense,-1069000000.0,-1827000000.0,-958000000.0,-5236000000.0,
Earnings Losses From Equity Investments,,,,,184000000.0
Gain Loss On Investment Securities,-5889000000.0,80000000.0,441000000.0,381000000.0,
Net Income From Continuing Operations,23386000000.0,12253000000.0,15623000000.0,-6874000000.0,
