,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-6166888.297872,
Tax Rate For Calcs,0.141968,0.193,0.193,0.21,0.117465,
Normalized EBITDA,418400000.0,367300000.0,364700000.0,340000000.0,373500000.0,
Total Unusual Items,,,,,-52500000.0,0.0
Total Unusual Items Excluding Goodwill,,,,,-52500000.0,0.0
Net Income From Continuing Operation Net Minority Interest,275600000.0,220700000.0,209900000.0,188600000.0,198500000.0,
Reconciled Depreciation,84600000.0,84500000.0,86500000.0,80700000.0,77200000.0,
Reconciled Cost Of Revenue,891400000.0,850600000.0,837200000.0,801700000.0,832100000.0,
EBITDA,418400000.0,367300000.0,364700000.0,340000000.0,321000000.0,
EBIT,333800000.0,282800000.0,278200000.0,259300000.0,243800000.0,
Net Interest Income,-12100000.0,-12600000.0,-17600000.0,-17300000.0,-13700000.0,
Normalized Income,275600000.0,220700000.0,209900000.0,188600000.0,244833111.702128,
Net Income From Continuing And Discontinued Operation,275600000.0,220700000.0,209900000.0,188600000.0,198500000.0,
Total Expenses,1282800000.0,1256700000.0,1235500000.0,1190600000.0,1212700000.0,
Total Operating Income As Reported,329500000.0,282800000.0,278200000.0,259300000.0,237100000.0,
Diluted Average Shares,47200000.0,47500000.0,47400000.0,47300000.0,47300000.0,
Basic Average Shares,46185578.0,46950255.0,46884559.0,46851809.0,46706612.0,
Diluted EPS,5.84,4.65,4.43,3.99,4.2,
Basic EPS,5.967231,4.70072,4.476954,4.025458,4.249934,
Diluted NI Availto Com Stockholders,275600000.0,220700000.0,209900000.0,188600000.0,198500000.0,
Net Income Common Stockholders,275600000.0,220700000.0,209900000.0,188600000.0,198500000.0,
Net Income,275600000.0,220700000.0,209900000.0,188600000.0,198500000.0,
Minority Interests,0.0,-200000.0,-500000.0,-200000.0,-600000.0,
Net Income Including Noncontrolling Interests,275600000.0,220900000.0,210400000.0,188800000.0,199100000.0,
Net Income Continuous Operations,275600000.0,220900000.0,210400000.0,188800000.0,199100000.0,
Tax Provision,45600000.0,52900000.0,50200000.0,50100000.0,26500000.0,
Pretax Income,321200000.0,273800000.0,260600000.0,238900000.0,225600000.0,
Other Income Expense,3800000.0,3600000.0,,-3100000.0,-50300000.0,100000.0
Other Non Operating Income Expenses,-11200000.0,3600000.0,,-3100000.0,2200000.0,100000.0
Special Income Charges,,,,,-52500000.0,0.0
Net Non Operating Interest Income Expense,-12100000.0,-12600000.0,-17600000.0,-17300000.0,-13700000.0,
Total Other Finance Cost,,12600000.0,17600000.0,17300000.0,,15700000.0
Operating Income,329500000.0,282800000.0,278200000.0,259300000.0,289600000.0,
Operating Expense,361700000.0,376700000.0,366400000.0,360200000.0,353100000.0,
Depreciation Amortization Depletion Income Statement,54900000.0,55100000.0,54600000.0,52000000.0,49700000.0,
Depreciation And Amortization In Income Statement,54900000.0,55100000.0,54600000.0,52000000.0,49700000.0,
Amortization,54900000.0,55100000.0,54600000.0,52000000.0,49700000.0,
Amortization Of Intangibles Income Statement,54900000.0,55100000.0,54600000.0,52000000.0,49700000.0,
Research And Development,77200000.0,83400000.0,82400000.0,74300000.0,,
Selling General And Administration,229600000.0,238200000.0,229400000.0,233900000.0,10800000.0,
Gross Profit,691200000.0,659500000.0,644600000.0,619500000.0,642700000.0,
Cost Of Revenue,921100000.0,880000000.0,869100000.0,830400000.0,859600000.0,
Total Revenue,1612300000.0,1539500000.0,1513700000.0,1449900000.0,1502300000.0,
Operating Revenue,1612300000.0,1539500000.0,1513700000.0,1449900000.0,1502300000.0,
