,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0319,1476671,930594657,0.00029999999
1,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.0278,1287100,811127450,0.0
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,1184498,746467906,0.0248
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,1021956,644034313,-0.0147
4,2025-12-31,JANUS INVESTMENT FUND-Janus Henderson Enterprise Fund,0.0212,980451,617877958,0.0
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,604167,380744649,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,597511,376550053,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,549992,346603689,-0.0183
8,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.0117,540000,340306754,0.0
9,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0105,488132,307619660,0.082200006
