,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,339200000.0,313900000.0,196300000.0,224600000.0,303400000.0,
Repurchase Of Capital Stock,-400000000.0,0.0,,,-21400000.0,-138800000.0
Capital Expenditure,-39800000.0,-29200000.0,-30300000.0,-18000000.0,-29000000.0,
End Cash Position,352400000.0,528600000.0,310900000.0,461500000.0,649800000.0,
Beginning Cash Position,528600000.0,310900000.0,461500000.0,649800000.0,561000000.0,
Effect Of Exchange Rate Changes,3500000.0,-1000000.0,-2600000.0,4500000.0,-41200000.0,
Changes In Cash,-179700000.0,218700000.0,-148000000.0,-192800000.0,130000000.0,
Financing Cash Flow,-461700000.0,-88700000.0,-344400000.0,339600000.0,-173400000.0,
Cash Flow From Continuing Financing Activities,-461700000.0,-88700000.0,-344400000.0,339600000.0,-173400000.0,
Net Other Financing Charges,-8600000.0,-23600000.0,-300000.0,-4800000.0,-23000000.0,
Proceeds From Stock Option Exercised,1600000.0,13000000.0,4700000.0,29500000.0,21400000.0,
Net Common Stock Issuance,-400000000.0,0.0,,,-21400000.0,-138800000.0
Common Stock Payments,-400000000.0,0.0,,,-21400000.0,-138800000.0
Net Issuance Payments Of Debt,-54700000.0,-78100000.0,-345900000.0,314900000.0,-150400000.0,
Net Long Term Debt Issuance,-54700000.0,-78100000.0,-345900000.0,314900000.0,-150400000.0,
Investing Cash Flow,-97000000.0,-35700000.0,-30200000.0,-775000000.0,-29000000.0,
Cash Flow From Continuing Investing Activities,-97000000.0,-35700000.0,-30200000.0,-775000000.0,-29000000.0,
Net Other Investing Changes,0.0,100000.0,100000.0,600000.0,0.0,
Net Business Purchase And Sale,-57200000.0,-6600000.0,0.0,-757600000.0,0.0,
Purchase Of Business,-57200000.0,-6600000.0,0.0,-757600000.0,0.0,
Net PPE Purchase And Sale,-39800000.0,-29200000.0,-30300000.0,-18000000.0,-29000000.0,
Purchase Of PPE,-39800000.0,-29200000.0,-30300000.0,-18000000.0,-29000000.0,
Operating Cash Flow,379000000.0,343100000.0,226600000.0,242600000.0,332400000.0,
Cash Flow From Continuing Operating Activities,379000000.0,343100000.0,226600000.0,242600000.0,332400000.0,
Change In Working Capital,69700000.0,26100000.0,-134000000.0,-27100000.0,5500000.0,
Change In Other Working Capital,28600000.0,-1800000.0,-91600000.0,19200000.0,-48200000.0,
Change In Payables And Accrued Expense,44900000.0,71500000.0,-5400000.0,-4200000.0,-1200000.0,
Change In Accrued Expense,23200000.0,60900000.0,44400000.0,-57300000.0,20300000.0,
Change In Payable,21700000.0,10600000.0,-49800000.0,53100000.0,-21500000.0,
Change In Account Payable,21700000.0,10600000.0,-49800000.0,53100000.0,-21500000.0,
Change In Prepaid Assets,3300000.0,-38800000.0,-8600000.0,-3000000.0,9200000.0,
Change In Inventory,16700000.0,-14200000.0,-11800000.0,-33500000.0,22600000.0,
Change In Receivables,-23800000.0,9400000.0,-16600000.0,-5600000.0,23100000.0,
Other Non Cash Items,,1100000.0,52400000.0,-8700000.0,,100000.0
Stock Based Compensation,8900000.0,10500000.0,11300000.0,8900000.0,7700000.0,
Depreciation Amortization Depletion,84600000.0,84500000.0,86500000.0,80700000.0,77200000.0,
Depreciation And Amortization,84600000.0,84500000.0,86500000.0,80700000.0,77200000.0,
Net Income From Continuing Operations,275600000.0,220900000.0,210400000.0,188800000.0,199100000.0,
