address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,trailingPegRatio
1049 Camino Dos Rios,Thousand Oaks,CA,91360-2362,United States,805 373 4545,https://www.teledyne.com,Scientific & Technical Instruments,scientific-technical-instruments,Scientific & Technical Instruments,Technology,technology,Technology,"Teledyne Technologies Incorporated provides enabling technologies for industrial growth markets in the United States, Europe, Asia, and internationally. The Digital Imaging provides visible spectrum sensors and digital cameras; and infrared, ultraviolet, visible, and X-ray spectra products, as well as micro electromechanical systems and semiconductors, including analog-to-digital and digital-to-analog converters. This segment offers cooled and uncooled infrared or thermal products, including sensors, camera cores, and camera systems; high-resolution, low-dose X-ray sensors, high-power microwave, and high-energy X-ray subsystems; and instruments for the measurement of physical properties and maritime products, as well as develops and manufactures multi-spectrum electro-optic/infrared imaging systems and associated products, such as lasers, optics, and radars, CBRNE (Chemical, Biological, Radiological, Nuclear and Explosive detectors), and unmanned air and ground systems. The Instrumentation segment provides monitoring, control, and electronic test and measurement equipment; and power and communications connectivity devices for distributed instrumentation systems and sensor networks. The Aerospace and Defense Electronics segment offers electronic and optical components and subsystems, data acquisition and communications components and equipment, harsh environment interconnects, general aviation batteries and other components; and onboard avionics systems and ground-based applications, aircraft data and connectivity solutions, hardware systems, and software applications. The Engineered Systems segment provides systems engineering, integration and advanced technology development, and complex manufacturing solutions for defense, space, environmental, and energy applications; and designs and manufactures electrochemical energy systems and specialty electronics for military applications. The company was founded in 1960 and is headquartered in Thousand Oaks, California.",15800,"[{'maxAge': 1, 'name': 'Dr. Robert  Mehrabian', 'age': 84, 'title': 'Executive Chairman', 'yearBorn': 1941, 'fiscalYear': 2025, 'totalPay': 3895863, 'exercisedValue': 10098536, 'unexercisedValue': 14834877}, {'maxAge': 1, 'name': 'Mr. George C. Bobb III', 'age': 50, 'title': 'President, CEO & Director', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 1922981, 'exercisedValue': 4268415, 'unexercisedValue': 1940271}, {'maxAge': 1, 'name': 'Mr. Stephen Finis Blackwood', 'age': 62, 'title': 'CFO & Executive VP', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 1224947, 'exercisedValue': 1622875, 'unexercisedValue': 3739000}, {'maxAge': 1, 'name': 'Ms. Melanie Susan Cibik J.D.', 'age': 65, 'title': 'Executive VP, General Counsel, Secretary & Chief Compliance Officer', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 1158525, 'exercisedValue': 2964184, 'unexercisedValue': 2355799}, {'maxAge': 1, 'name': 'Mr. Jason  VanWees', 'age': 53, 'title': 'Vice Chairman', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 1307661, 'exercisedValue': 1467699, 'unexercisedValue': 8643982}, {'maxAge': 1, 'name': 'Mr. Scott  Hudson', 'age': 63, 'title': 'VP & Chief Information Officer', 'yearBorn': 1962, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jason W. Connell', 'age': 49, 'title': 'Senior VP of Human Resources & Associate General Counsel', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carl W. Adams', 'age': 55, 'title': 'VP & Chief Audit Executive', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin  Prusso', 'age': 61, 'title': 'President and GM of Test & Measurement Instrumentation', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Vicki L. Benne', 'age': 63, 'title': 'President & GM of Teledyne Lab and Field Instruments', 'yearBorn': 1962, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,9,6,6,7,1775001600,1767139200,http://www.investquest.com/iq/t/tdy/,[],86400,2,632.01,627.26,625.9411,635.7875,632.01,627.26,625.9411,635.7875,0.0,1.008,33.379116,24.508247,68113,68113,372630,293110,293110,629.48,631.04,40,40,29189046272,29272987292,428.89,693.38,693.38,7.8125,4.7730393,642.1978,563.4487,0.0,0.0,USD,False,31143927808,0.14632,45827903,46317285,1081607,1239536,1770940800,1773360000,0.0234,0.00851,0.97863,3.66,0.0272,46317285,227.645,2.7683353,1766880000,1798416000,1766880000,0.388,894800000,18.88,25.7137,5.093,20.804,0.45109522,0.32693863,EQUITY,630.1977,785.0,600.0,701.8461,700.0,1.69231,buy,13,352400000,7.61,1496999936,2642099968,0.924,1.643,6115400192,25.13,130.671,0.04921,0.08926,2614799872,686287488,1191299968,0.391,0.073,0.42758,0.24479,0.20604,USD,TDY,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,-0.28675446,630.1977,False,[],1775579499,NYQ,finmb_406526,America/New_York,EDT,-14400000,us_market,False,Teledyne Technologies Incorpora,Teledyne Technologies Incorporated,REGULAR,True,943367400000,-1.8123169,625.9411 - 635.7875,NYSE,372630,201.30768,0.469369,428.89 - 693.38,-63.182312,-0.0911222,45.109524,1769002200,1776861000,1776861000,1769011200,1769011200,True,18.88,25.7137,23.81484,26.462395,-12.000122,-0.01868602,66.74896,0.118465014,15,0,1.7 - Buy,
