,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1191,25009288,3229449481,0.14729999
1,2025-12-31,Blackrock Inc.,0.0949,19936547,2574406411,0.0152
2,2025-12-31,State Street Corporation,0.0465,9770707,1261691442,0.0099
3,2025-12-31,Eagle Capital Management LLC,0.0361,7575368,978207306,-0.0116
4,2025-12-31,"Hotchkis & Wiley Capital Management, LLC",0.0322,6757472,872592392,0.1566
5,2025-12-31,"Geode Capital Management, LLC",0.0242,5091926,657520429,0.0150999995
6,2025-12-31,Janus Henderson Group PLC,0.0239,5017905,647962097,1.0135
7,2025-12-31,"First Eagle Investment Management, LLC",0.0207,4338773,560265778,0.8777
8,2025-12-31,Generation Investment Management LLP,0.0196,4118011,531758780,0.33380002
9,2025-12-31,Bank of America Corporation,0.0179,3766734,486398379,0.0921
