address1,address2,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,displayName,trailingPegRatio
1999 Bryan Street,Suite 3500,Dallas,TX,75201,United States,214 583 8500,214 638 0447,https://www.jacobs.com,Engineering & Construction,engineering-construction,Engineering & Construction,Industrials,industrials,Industrials,"Jacobs Solutions Inc. engages in the infrastructure and advanced facilities, and consulting businesses in the United States, Europe, Canada, India, Asia, Australia, New Zealand, the Middle East, and Africa. The company provides consulting, planning, architecture, design, engineering, and infrastructure delivery services including project, program, and construction management and long-term operation of facilities. It also offers consulting services for consumer and manufacturing, defense and security, energy and utilities, financial services, government, health and life sciences, and transport sectors. The company was founded in 1947 and is headquartered in Dallas, Texas.",43000,"[{'maxAge': 1, 'name': 'Mr. Robert V. Pragada', 'age': 57, 'title': 'CEO & Chair of the Board', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3068292, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Venkatesh R. Nathamuni', 'title': 'Executive VP & CFO', 'fiscalYear': 2025, 'totalPay': 1320735, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrick X. Hill', 'age': 52, 'title': 'Executive VP & President of Global Operations', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1256084, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Joanne E. Caruso', 'age': 65, 'title': 'Executive VP, Chief Legal & Administration Officer', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 1447057, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Shannon  Miller', 'age': 48, 'title': 'Executive VP and President of Strategy, Growth & Digital Officer', 'yearBorn': 1977, 'fiscalYear': 2025, 'totalPay': 1015275, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William Benton Allen Jr.', 'age': 61, 'title': 'Chief Accounting Officer', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bert  Subin', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas H. McDuffie', 'age': 76, 'title': 'Senior Vice President of Buildings & Infrastructure', 'yearBorn': 1949, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert Shepherd Duff', 'age': 66, 'title': 'Senior Vice President of Buildings & Infrastructure', 'yearBorn': 1959, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Rabon W. Johnson', 'title': 'Senior VP and GM of Advanced Engineering, Research & Operations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,6,2,5,4,1775001600,1767139200,[],86400,2,128.04,127.91,127.3,128.85,128.04,127.91,127.3,128.85,1.44,1.12,1771545600,0.3377,0.78,0.752,33.60554,15.867548,98406,98406,931636,793390,793390,127.09,127.58,200,100,15040317440,15035528198,107.31683,168.44,168.44,0.264947,1.2138972,134.7268,141.4605,1.28,0.009996876,USD,False,17539563520,0.03495,115901114,117446713,3495077,3185590,1770940800,1773360000,0.0298,0.00616,0.9139,3.93,0.034,118088312,29.288,4.348709,1758844800,1790380800,1766707200,459416992,3.79,8.02676,101:100,1747353600,1.416,13.714,0.16725695,0.32693863,0.36,1771545600,EQUITY,127.365,180.0,137.0,157.53333,160.0,none,15,1552913024,13.222,1278974976,2959638016,1.289,1.33,12390108160,65.173,103.163,0.05685,0.09726,3028916992,1088866688,960008000,0.123,0.24445999,0.10323,0.07434,USD,J,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,15,0,Jacobs Engineering Group Inc.,2026-04-06,False,-0.6749954,127.3 - 128.85,NYSE,931636,20.048164,0.18681286,107.31683 - 168.44,-41.075005,-0.2438554,16.725695,1773964800,1770152400,1778011200,1778011200,1770154200,1770154200,True,3.79,8.02676,7.13338,17.85479,-7.361809,-0.054642495,-14.095497,-0.09964264,NYQ,finmb_282159,America/New_York,EDT,-14400000,us_market,False,-0.5271755,127.365,Jacobs Solutions Inc.,Jacobs Solutions Inc.,[],1775579105,True,322151400000,Jacobs,0.4929
