Date,Stock Splits
1981-03-17 00:00:00-05:00,1.5
1990-04-03 00:00:00-04:00,2.0
1991-05-29 00:00:00-04:00,2.0
2002-04-02 00:00:00-05:00,2.0
2007-03-16 00:00:00-04:00,2.0
2024-09-30 00:00:00-04:00,1.197
2025-05-16 00:00:00-04:00,1.01
