period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.64094,1.61526,1.68,1.43,13,0.1475
+1q,1.90031,1.76,2.0,1.62,13,0.173
0y,7.13338,6.86376,7.4,6.12,17,0.1656
+1y,8.02676,7.53,8.30467,7.13338,17,0.1252
